,text,category,1,2,3,4,5
1549,No confundas a tus verdaderos amigos con personas que solo te hacen sonreír.,0,0,0,0,0,0
1550,En twitter aprendí que no soy el único que habla solo.,0,1,0,0,0,0
1551,"—Cómo el doctor escribe: ﹏﹏ 

—Cómo lo veo: Anplignae 

—Cómo el farmaceuta lo ve: Aspirina",1,2,0,0,1,0
1552,Solucionar todos los problemas durmiendo.,0,0,0,0,0,0
1553,"Hoy es viernes, rompamos todo.",0,0,0,0,0,0
1554,"RT @PuntoGym: La respuesta es simple: si realmente lo quieres, lo vas a lograr.",0,0,0,0,0,0
1555,Madurar es dejar de buscar tu casa en Google Earth.,0,0,0,4,0,0
1556,"Como primera autoridad de la Iglesia Católica, decreto: que desde el día de hoy el vino en las iglesias será remplazado por whisky 18 años.",1,1,0,1,0,0
1557,"De pequeño me obligaban a dormir,ahora me obligan a levantarme :(",0,1,0,0,0,0
1558,"No es tu padre si no le preguntas algo y te dice ""pregúntaselo a tu madre""",1,0,1,0,0,1
1559,¿Por qué sacrifican a un perro por morder a una niña y no a un hombre por violarla? ,0,0,0,0,0,0
1560,"Típico: no saber hacer algo en un examen y empezar a remarcar el nombre, el apellido, la fecha.",0,0,0,0,0,0
1561,"Salir del cine y no saber si es de día, de noche, invierno, verano o el año 2030",0,0,0,0,0,0
1562," La gente no tenga una doble personalidad, Que sean sincer@s con lo que dicen, y ante todo que siempre digan la Verdad. ☺",0,0,0,1,0,1
1563,"-Señorita, ¿me vende un condón? -Señor, cuide su lengua! -Tiene razón, deme dos... ",1,1,0,1,0,1
1564,Típico: tener miles de canciones y escuchar siempre las mismas,0,1,0,0,0,0
1565,"-Siento mucho lo de tu accidente -No tuve ningún accidente -Mierda, ¿así es tu cara?",1,1,1,1,0,0
1566,"RT @DichoDeLaAbuela: Quien no buscó amigos en la alegría, en la desgracia no los pida.",0,0,0,0,0,0
1567,"¿Se acuerdan cuando decíamos que la siesta era sólo para viejos? Perdóname siesta, te amo!!!",0,0,0,0,0,1
1568,Ese momento cuando a tu cama se le ocurre ponerse más cómoda cuando estás por levantarte,0,0,1,0,0,0
1569,-¿Sabías que Barbie está embarazada!? -¿Y quien es el padre? -Ken sabe...,1,0,1,0,1,0
1570,A veces las cosas llegan cuando las dejas de buscar. (No aplica para las Medias o Calcetines),1,1,1,0,1,0
1571,¿Qué le dijo un tenis grande a un tenis chiquito? Te-nisicito.  ,1,1,0,0,1,0
1572,Mi psiquiatra me dijo que yo estaba loco. Le respondí que quería una segunda opinión. Y me dijo: Usted es feo también. ,1,1,0,0,2,0
1573,El desayuno antes de ir al colegio se consume en silencio y mirando un punto fijo sin la mínima reacción.,0,0,0,0,0,0
1574,Pepito sorprende a sus papás en el 69: -Ahh! y a mi me quieren llevar al psicólogo por comerme las uñas! ,1,1,0,0,0,1
1575,¿Sabías que la palabra RECONOCER se lee igual al revés?,1,0,0,1,0,1
1576,Típico : llegan las vacaciones y tu madre piensa que eres su esclavo del aseo.,0,0,0,0,0,1
1577,Amigos que después de comer te usan de servilleta.,0,1,0,0,0,0
1578,"Un ser humano puede sobrevivir 28 días sin comida, pero apenas unas horas sin Internet. by @hadacon ",1,1,1,0,0,0
1579,"Dentro de mi corazón pasan muchas cosas, sangre por ejemplo...",0,0,0,1,0,0
1580,"—Mamá, tengo que confesarte algo —Dime hijo —Salí del closet —JAJAJÁ pero si estás tan gordo que ni siquiera cabes!",1,2,0,0,0,0
1581,"-Solo tenes dos defectos -Ayyy, ¿tan pocos? Que lindo. ¿Y cuáles son? -La cara y el cuerpo - :(",1,1,1,1,0,0
1582,Ese momento incómodo cuando vas caminando a la misma velocidad que un desconocido y no sabes si apurarte o ir más despacio.,0,0,0,0,0,0
1583,"Debilidad de una mujer, que la miren a los ojos.",0,1,0,0,0,0
1584,Estar en pleno beso y que un pelo quiera hacer un trío.,0,0,1,0,0,0
1585,Mi mamá es una rata. (Mickey)    ,0,0,0,0,1,0
1586,"Típico : el profesor dice: ""Jóvenes, recojo el examen en 5 minutos"" y aún a ti te falta medio examen.",0,3,0,0,0,1
1587,RT @AleBringsDown: Que no te haga gracia un chiste y quedarte → .____.,0,0,0,0,0,0
1588,"No existen los hombres fieles, sólo mujeres que no saben investigar.",0,0,0,0,1,0
1589,"―¿Vamos al cine?

—Sí, ¿a qué hora?

―A las 3. 

―Bueno. ¡A la 1, a las 2 y a las 3! ¡VÁMONOS! JAJAJÁ.

—Ahora no vas por pendeja.

—Ay :(",1,0,1,1,1,0
1590,Si tu madre no se queja de tu cuarto así este limpio... No es madre.,1,1,1,1,0,0
1591,@outconsumer Me podeis explicar de q incendio están hablando????,0,0,0,0,0,0
1592,"""El 95% de las zorras no viven en los bosques""",0,0,0,1,0,0
1593,"Mamá ¿por qué yo soy negro, tu amarilla y papá blanco? Con el lío que hubo esa noche, da gracias que no ladres!  ",1,0,0,3,0,0
1594,RT si duermes con tu teléfono al lado y conectado al cargador.,0,0,0,0,0,0
1595,"Cura: Es aquella persona a la que todos llaman Padre excepto sus hijos, que le llaman tío.",1,0,3,0,0,0
1596," ¿Por qué la pizza es redonda, las porciones triangulares, y la caja cuadrada?",0,0,0,0,0,0
1597,Típico : Pedir permiso para ir al baño y dar un tour por el colegio.,0,0,0,0,1,0
1598,1 señora hace parar a un microbús y pregunta: ¿Va a la colonia Rosas Moreno? Le contesta el Chofer: Hasta raspo Chula!,0,0,0,0,0,1
1599,Mi vida consiste en tener hambre y sueño.,0,0,0,1,0,0
1600,Madurar es estar triste y no publicarlo.,0,0,0,0,0,0
1601,"Típico : Las grandes verdades se dicen ""En broma"".",0,0,0,0,0,0
1602,"-Pikachu, mata ese escorpión! -Pika Pika! -Por eso, pendejo, mátalo antes que nos pique!",1,0,1,0,2,0
1603,Si piensas que tu mujer ya no te quiere como antes imagínate tu suegra que no te ha querido nunca.,1,2,0,0,0,0
1604,Típico: estas en la mejor parte del sueño y alguien te despierta.,0,0,0,0,0,1
1605,"No te odio, pero me hubiese gustado que tus padres usaran condón ese día.",1,1,0,1,0,1
1606,"¿Felicidad? Felicidad es saber que tienes la pizza para ti sólo, y no tienes que compartirla.",1,0,2,1,1,1
1607,"Sra pide 1kg de naranjas: -¿Bien escogidita? -Te vale madre como vengo baboso, dame mi kilo de naranjas!",0,1,0,0,0,0
1608,"-Papi, cómprame un iPhone! -¿Como vas en los estudios? -Mejor olvÍdalo, ya no quiero nada...",1,0,2,0,0,0
1609,"Estar cantando en la ducha y el champú grita: ¡Otra, otra!",1,2,0,1,0,0
1610,Todos tenemos un amigo que come como cerdo y no engorda.,0,0,0,0,0,0
1611,Típico: Te haces el educado en casa de tu amigo.,0,0,0,1,1,0
1612,@MaestroYodaDice Si patada giratoria no quieres obtener a @ChuckNorrisDice No deveras joder.,0,0,1,0,0,1
1613,"El que lo hace lo hace cantando, el que lo compra lo compra llorando y el que lo usa no lo ve, ¿qué es? El ataúd. ",1,1,1,0,0,0
1614,1. Naces 2. Creces 3. Fumas marihuana 4. JAJAJAJAJA 5. JAJAJAJAJA 6. JAJAJAJAJA 7. JAJAJAJAJA 8. JAJAJAJAJA 9. JAJAJAJAJA 10. Mueres,1,2,1,0,0,0
1615,"Mi perro no es mi mascota, es mi familia.",0,0,0,0,0,0
1616,"– ¿Tienes Blackberry? – JAJAJAJA NO, ni que fuera pobre.",1,1,1,0,0,0
1617,Ese momento incómodo entre el lunes y el viernes.,1,0,2,0,0,1
1618,"—¡ESTOY HARTO DE QUE ESTÉN HABLANDO A MIS ESPALDAS! —Señor, usted es taxista. —Ah, si pos sí.",1,0,0,1,1,0
1619,"-Doctor, Doctor, tengo pesadillas con monstruos debajo de mi cama, ¿qué puedo hacer? -Córtele las patas a su cama!  ",1,2,3,0,1,0
1620,"-¡Papá, mira el cielo! ¡Está lleno de botones de ""Favorito""!  Estrellas, hijo. Se llaman estrellas...",1,0,2,0,1,1
1621,"-Disculpe señor, ¿esta tortuga es marina? -Sí - ¡Oh Dios mío! ¿Qué te han hecho Marina? ¡Te han convertido en una tortuga!",1,1,0,2,1,1
1622,"- ¿Cómo es tu firma? A ver firma esta hoja. -Pero dice acta de matrimonio civil -Vos firma, no hagas caso a lo que dice, después te explico…",1,1,1,0,1,0
1623,Un esposo le dice a su esposa: -Prepárate q ahora si voy amarte! Y ella: -Por mi te puedes ir a Plutón!  ,1,3,1,0,0,0
1624,"Un cuchillo vestido de militar, una cuchara de militar y un tenedor de militar. ¿Nombre de la obra? Servicio militar by @JossiDaniela",1,1,0,1,1,0
1625,¿Por qué la tienda de Shrek quebró? Porque su novia es FIONA! by @MonyycaSanchez  ,1,2,0,1,0,0
1626,"- ¿Tenes face? -Si, tengo face, también tengo hands, tengo legs y tengo body.",1,1,0,1,1,0
1627,"Típico: *Dos hermanos peleando* — ¡Dámelo! —¡NO! —¡Dámelo! —Qué ¡NO! —¡mamá! —Toma, Cómetelo — No, ahora no lo quiero.",1,1,0,0,1,0
1628,"Nunca dejes de luchar por tus sueños, Tarde o temprano lograras lo que has anhelado",0,0,0,0,0,0
1629,"—¿En qué universidad estudias? —aDiHiviiNaAh. —No estudias, ¿verdad? —¿qKCoOmOoH LhO SuÜPiisZtHe? —Intuición :)",1,2,0,0,0,1
1630,RT @CiseProgresa: Aquí puedes conocer más sobre nuestro concurso  http://t.co/1z60TOroY3 ¿Qué esperas? ¡Participa!,0,0,0,0,0,0
1631,"- ¿Conoces la canción de la nalga? 
- No.
- ¿Te la toco?",1,1,0,0,1,1
1632, Yo valla a pagar con una tarjeta de credito y que me digan no hay saldo &gt;:l ☺✗,0,0,0,0,0,0
1633,"Tu edad no define tu madurez, Tus notas no definen tu inteligencia, Los rumores no definen quien eres.",0,0,0,0,0,0
1634,Si tuvieras que elegir entre 1 millón de dolares y salvar a tu amigo ¿Qué es lo primero que te comprarías?.,1,1,1,0,1,0
1635,"RT @MichelPesquera: Regresar con tu ex es como cargar el celular 5 minutos antes de salir... parece que va a funcionar, pero no es así...",1,2,0,0,0,1
1636,"Soy de ese 99,9999% de la población que, después de la vacaciones, no se acuerda ni de como escribir.",0,0,0,0,0,0
1637,RT @NewBirdVe: ¡Si eres uno de nuestros primeros 1.000 seguidores estarás participando para ganar el calzado NewBird que más te guste!!  ...,0,0,0,0,0,0
1638,Demasiada mente cerrada para tanta boca abierta.,0,0,0,0,0,0
1639, Hacer parte de el equipo de super campeones ,0,0,0,0,0,0
1640,Escuchar una historia de alguien y pensar: “deja de mentir”.,0,0,1,0,0,0
1641," soñé contigo.  ¡Wow! ¿En serio? cómo fue.  No recuerdo.  Entonces, ¿cómo sabes que soñabas conmigo?  Me desperté feliz.",0,0,0,0,0,0
1642,Típica Frase De Profesores: –De que se rie? Digalo en voz alta así nos reímos todos.,0,0,0,0,0,0
1643,"El que sabe, sabe... Y el que no sabe es jefe.  ",1,1,0,1,1,0
1644,Madres que se enojan y siguen hablando solas durante horas.,0,0,0,0,1,0
1645,"RT @jere3: ""Hay que aprender a hacer las cosas y no que las cosas… te enseñen a aprender""",0,1,0,0,0,0
1646,"RT @laseptimabutaca: ¡Feliz inicio de mes para todos ustedes! ""Si no estás dispuesto a hacer locuras no mereces enamorarte."" Muy parecid ...",0,0,1,0,0,0
1647,"—Mi amor, ¿del 1 al 10 cuanto me quieres? —8 porque acostado es infinito.",0,0,0,0,0,0
1648,"—¿A qué te dedicas? —Soy traficante de órganos —Eres un maldito, no tienes corazón ni cerebro —No, esos me llega el Viernes JAJAJAJÁ.",1,0,1,3,0,0
1649,"Papá, mamá me quiere vender. No jaimito, quien t dijo eso? Anoche le dijo al vecino: dame más x el chiquito y será tuyo!",1,0,2,0,1,0
1650,"Hijo, veo a tu novia más gordita - ¿Cuál embarazo, mamá? ¿CUÁL?!!!",1,0,0,0,0,2
1651,-¡Siñor le da permiso salir a jugar a ansina? -Ya les dije que mijo se llama Jelipe ¡y ansina quero le digan! by @panchovsky44,1,1,1,0,0,1
1652,Las tortugas no estudian... porque no pueden seguir una carrera. ,1,0,0,2,0,0
1653,Hijo donde esta tu libro de matemáticas? Se suicido mamá.. Que??? Si.. es que tenia muchos problemas...,1,1,0,0,1,1
1654,"—Bueno, abra las piernas.
—Me da vergüenza.
—¿Por qué?
—Pues porque no soy fácil, lo siento. 
—Señora ¿quiere parir a su hijo o no?",1,0,0,0,2,0
1655,"RT @iDescubrelo: De las 6.900 lenguas que se hablan en el mundo, 6.300 están en peligro de extinción.",0,1,0,0,0,0
1656,Ese momento incomodo cuando el profesor te pide que continúes la lectura y vos ni sabes en que pagina están,1,0,1,1,0,0
1657,"Somos tan masoquistas que entre más daño nos haga algo, más nos gusta.",0,0,0,0,0,0
1658,"Decir ""no sé"" a todo cuando estamos de mal humor",0,0,0,0,0,0
1659,"Tres Placeres de la vida: 1.) Comer con hambre. 2.) Dormir con sueño. 3.) Decirle ""No"" a quien una vez te rechazó",0,1,0,1,0,1
1660,"-Señora, su terapia va muy bien, mañana trabajaremos con el inconsciente -No, no creo que mi marido quiera venir doctor.",1,0,1,1,1,0
1661,— ¿Cómo te fue en el ICFES? — Lo importante es que Colombia clasificó al mundial.,1,0,0,1,1,0
1662,"—¿Te caíste de la bici? 
—No, yo me bajo así",1,1,0,0,1,1
1663,"-Doctor, ¿cómo está mi marido? -Con sensibilidad. -¿Qué quiere decir eso? -¡Yo qué sé! Ha muerto, pero me han dicho que te dijera eso...",1,1,1,1,0,0
1664,"Salir del cine y no saber si es de día, de noche, invierno, verano o el año 2045",0,0,0,0,0,0
1665,Odio que me despierten cuando estoy estudiando.,0,0,0,0,1,0
1666,Típico: Estar viajando en taxi y pensar tácticas de escape por si el taxista te quiere secuestrar.,0,0,0,0,0,0
1667,"-¡Hijo! ¿Cuántas veces te he dicho que no seas tan exagerado? 
-Cientos de miles de millones de billones de veces Papá :(",1,0,0,2,1,0
1668,"Amigos que no entienden el significado de ""Mira disimuladamente""",0,0,1,0,1,0
1669,Típico : tu mama te deja en la fila del supermercado sin dinero y tu todo nervioso.,0,0,0,0,0,0
1670,"Si tienes una ''A'' al final de tu nombre, eres guapísima.",0,1,0,0,0,0
1671,Típico: Te levantas y lo primero que buscas es tu celular.,0,1,0,0,0,0
1672,Nunca uses a una persona para olvidar a otra. Mínimo usa a dos o a tres,1,1,0,1,0,0
1673,"—¿A dónde vas tan maquillada? —A una fiesta, mamá. —¿Eres el payaso? —¡MAMÁAAA! :( —JAJAJÁ, cállate y hazme reír o no vas. —Ok. :(",1,6,3,2,6,2
1674,"-Mamá, hoy en el colegio aprendí a hacer explosivos -Muy bien hijo. ¿Y mañana qué van a hacer en el colegio? - ¿Cuál colegio?",1,1,1,1,0,0
1675,"—Mamá, ¿has visto la marihuana que tenía en mi cuarto? —No hijo, estoy en la cocina espantando unicornios para que no se paren en la comida.",1,0,1,2,0,1
1676,"El pasado es una lección, el presente un regalo y el futuro una motivación.",0,0,0,0,0,0
1677,"¿En que se parece una encuesta a una tanga? En que muestran todo, menos lo importante.",1,1,1,0,1,0
1678,Un tacaño y su novia pasan frente a un restaurante. Ella: -¡Qué bien huele! El: -¿Quieres pasar de nuevo?,1,2,0,0,0,0
1679,"A una mujer hay que conquistarla todos los días, aunque ya esté a tu lado.",0,0,0,0,0,0
1680,"RT @SonBebidas: Los vinos tintos hacen un buen maridaje con carnes rojas y los blancos con carnes blancas, por ejemplo.",0,0,1,0,0,0
1681,"Le pusieron Twitter porque ""cada loco con su tema"" era muy largo.",0,1,0,0,0,0
1682,Dejarlo todo y escaparme contigo. ¿Y tú?,0,0,0,0,0,0
1683,"Te voy a hacer el amor tan rico esta noche, que me vas a pedir la receta.",0,0,0,1,0,0
1684,Hay 3 tipos de indirectas:  Las que parecen que son para ti.  Las que tú crees que son para ti.  Las que tú estás seguro de que son para ti.,0,0,0,0,0,0
1685,FOTO de Mis futuros hijos!!! ~•　　　　~•　　　　　~•　　　　　　~•　　　　~•　　　　　　　　~• 　　　　~• 　　　　　~•　　　　　　~•　　　　~•　　~•　　　　　　　　~• 　　　　~• 　　　　　~•　　　　　　~•　　　　~•,0,0,0,1,0,0
1686,Un amigo de verdad es ese que te empuja hacia la persona que te gusta.,0,0,1,0,1,0
1687,No sé si es el karma o es esa cadena de Hotmail que no envié en el 2007.,1,0,0,2,2,1
1688,Todas las mujeres necesitan un novio que a la misma vez sea su mejor amigo.,0,0,0,0,0,0
1689,"—¿Y tú qué querías papá, niño o niña?  —Yo sólo quería sexo.  —Ay :(",1,0,0,2,1,0
1690,"Típico : Guardar archivo: ""ldksjdkjd"". El archivo ""ldksjdkjd"" ya existe.",0,1,0,1,0,1
1691,"Oye, ¿ya estoy bien maquillada? No, todavía se te ve la cara.",1,1,0,1,0,1
1692,"RT @SuperSarcastico: —¿Tan linda y sin novio? —JAJAJAJAJA, tonto, tu eres mi novio. —JAJAJAJAJAJAJA, te estoy cortando. —Ay :(",1,0,1,1,0,0
1693,No hay sentimiento más grande que el deseo de dormir después del almuerzo.,0,0,0,0,0,0
1694,Típico: Poner un punto final en el chat para darle un tono de agresividad a la conversación.,0,0,0,0,0,0
1695,¿Nivel de inglés? Alto. Traduzca lugar. Place Úselo en una frase. Me compré el place teichon 4. ¡Contratado!,1,3,0,1,0,0
1696,Yo también he escrito algo en un carro sucio con el dedo.,0,0,0,0,0,0
1697,", salir a despejar tu mente y lo primero que ves, un montón de parejas agarradas de la mano...y tu sol@! ",0,0,0,0,0,0
1698,"—Buenos días, ¿Está maría ? —No, está equivocado —Ok, pásamelo  —Hola... ¿Equivocado? —Sí —¿Y María?",1,0,0,1,1,1
1699,Mi nivel de madurez depende de quién esté conmigo.,0,0,0,0,1,0
1700,"-Mamá, ¿podes escribir en la oscuridad? -Creo que si, ¿por qué? -Porque necesito que firmes mis calificaciones",1,0,1,0,3,2
1701,Todo se vuelve más gracioso cuando estás en un sitio en el que no te puedes reír.,0,0,0,1,1,0
1702,"Nada mejor que ponerte los auriculares, encerrarte en tu mundo y que nadie te moleste",0,0,0,0,0,0
1703,Si de niño no hiciste una casa con sábanas... No tuviste infancia!,0,0,0,0,1,0
1704,"-Señora, perdimos a su hijo en la operación -Nooo, ¡no puede ser! -JAJAJA no sea llorona, ya lo encontramos, estaba en el baño",1,1,2,1,0,1
1705,-Hagan grupos de 3 - ¿No podemos ser 8 profe?,0,0,1,0,0,0
1706,"- ¿Lo rompiste? - No, se le salió el cosito... :s",0,0,0,1,1,0
1707,"- ¿Por qué lloras? 
-Me acaban de mandar a la mierda 
- ¿Y no sabes llegar o qué?",1,0,1,3,0,0
1708,Ojala y la batería de mi celular durara mas de una semana,0,0,0,0,0,0
1709,"-Hijo, por qué vienes ebrio? -Mamá, pero tu me dijiste EMBRIAGATE! -te dije ABRIGATE, IMBECIL! y @TnaaCH  ",1,1,0,1,1,0
1710,Hoy es viernes de princesas y las princesas hacemos feliz a nuestro hombre sin importar qué tanto nos duela el cuello.,1,0,1,1,0,0
1711,- ¿Qué significa Nobody know it? -Nadie lo sabe - ¡No jodas! Entonces es un gran misterio por resolver -Imbécil,1,1,1,0,1,0
1712,Mi mamá no sabía si quedarse conmigo o con la placenta.  by @Espiral_es  ,1,0,0,1,1,1
1713,"No tengo ni iPod, ni iPhone, ni iPad, PERO ESO SI... EN MI CASA iPan.",1,0,0,1,1,1
1714,"RT @NewBirdVe: RT Si a ti también te provoca que te den un buen masaje en los pies para empezar ""con buen pie"" la semana :)",0,0,0,0,0,0
1715,"Si la batería del móvil te dura más de un día, es porque nadie te quiere.",1,0,0,2,0,1
1716,¿Por qué los de Lepe se quedan callados al contestar su celular? Porque el que habla paga  ,1,2,0,0,1,0
1717, ¿Por qué es imposible estornudar con los ojos abiertos?,0,0,0,0,0,0
1718,@PitufoFilosofon  ¿Porque el programa se llama ''Bob Esponja'' si Patricio es la estrella?,0,1,0,0,0,0
1719,"Lo mejor de volver a clases es:  .
  . 
 .
  . 
 . 
 .
  . 
 . 
 .
  .
  .
  .
  . 
 .
  . 
 . 
 . 
 . 
 . 
 . 
 . 
 . 
 . 
 . 
 ¡NADA!",1,1,0,0,1,0
1720,"Salen dos borrachos de un bar y uno le dice al otro: - ¿Tomamos un taxi? - ¡Nooo, más mezclas no!",1,1,0,0,1,1
1721,"Un taxista me dijo: ""Amo mi trabajo, soy mi propio jefe y nadie me dice qué hacer"". Y yo le contesté: ""Gire a la derecha, por favor"" ;)",1,0,0,1,1,2
1722,"Típico, escuchar una canción en inglés y cantarla en todos los idiomas menos ese.",0,0,0,0,0,0
1723,––¿Sabes cuál es la diferencia entre la pizza y tu opinión? ––¿Cuál? ––Que la pizza si la pedí.,1,1,2,2,1,3
1724,RT @BonitosNovios: Sólo recuerda que yo estuve ahí cuando nadie más lo estuvo.,0,0,0,0,0,0
1725,Cuando un niño miente está dejando salir a su adulto interior.,0,0,0,0,0,1
1726,Mi memoria es:  5% nombres  3% números telefónicos  2% asuntos del colegio  90% letras de canciones.,0,0,1,0,0,0
1727,La felicidad consiste en: Dormir sin tener que madrugar. Comer sin engordar. &amp; aprobar sin estudiar.,1,0,1,2,0,0
1728,"¿Me puedes enviar la presentación? — ¿Por fax? — Sí por fax, enviamelax.",1,0,1,1,0,0
1729,"- ¿Cómo te fue en el examen? - ¡Mal! Deje la hoja en blanco, ¿y vos? -También - ¡Noooooooo! Van a pensar que nos copiamos",1,0,1,3,2,0
1730,Mi Mamá en Whatsapp: (escribiendo..) (escribiendo..) (escribiendo..) (escribiendo..) (escribiendo..) (escribiendo..) — HOLA.,1,1,1,0,1,1
1731,"-Te amo -Te amo -No, yo te amo más -No, yo te amo más -Ay, qué ridículo es jugar con el eco -Ay, qué ridículo es jugar con el eco.",1,2,1,0,0,0
1732,Típico: que te acomodas y tu mamá te manda a hacer algo.,0,0,1,2,0,0
1733,Llegar al colegio con ganas de irse,0,0,1,0,0,0
1734,"-Mamá, me saqué un 9 en Literatura -Que bien, te felicito hija. ¿Y en historia como te fue? -Me saqué un 9 en Literatura.",1,1,1,3,1,0
1735,RT @dianadagostino_: Estamos acompañando a los Maestros Hatillanos en la Sesión Solemne del Consejo Municipal por . Q orgu ...,0,0,0,0,0,0
1736,"RT @dianadagostino_: ""El sabio no dice nunca todo lo que piensa, pero siempre piensa todo lo que dice"". -Aristóteles",0,0,0,0,0,0
1737, @Riete y te vuelo los dientes.,0,0,0,0,0,0
1738,"Te gusta, no le gustas.

Le gustas, no te gusta.

Se  gustan , no se puede.",1,0,1,2,0,0
1739,- ¿Me haces un favor? - ¿Me tengo que levantar? -Si -Entonces no.,1,1,1,0,0,0
1740,¿Qué le dijo el inodoro a Batman? Te conozco la bati-cueva. by @xlxn_pesina  ,1,2,0,2,0,0
1741,Los celulares están programados para trabarse cuando más se necesitan.,0,0,1,0,0,0
1742,"-¿Doctor, que es lo que tengo? -Sabe como se dice ""dos más"" en inglés -¿Two more? -Exacto, tienes un two more maligno.",0,0,0,1,0,0
1743,"‎-Doctor, no puedo pestañear -Tranquilo, ¡eso lo arreglamos en un abrir y cerrar de ojos!",1,0,0,1,0,2
1744,"Decir ""UUUUUUUUUUHHHHH"" para generar conflicto.",1,0,1,0,1,0
1745,Me gustan las canciones nuevas porque no me recuerdan a nadie.,0,2,0,2,0,0
1746,"-Pepe, tras 15 años de relaciones, ¿por qué no nos casamos? -¿Y quién nos va a querer?  ",1,0,1,1,0,0
1747,"@PitufoFilosofon Pareja perfecta es la que vuelve a intentarlo, y lucha por estar juntos.",0,0,0,0,0,0
1748,"Ir a la playa y preguntarle a una ola ""ke ase?""",0,1,0,0,0,0
1749,Ese momento de inseguridad en un examen cuando usas la calculadora hasta para sumar 2+2.,0,0,0,0,0,0
1750,- ¡No entres ahí imbécil! ¡No entres a esa iglesia! ¡NOOO! - ¿Qué película estás viendo mi vida? -El vídeo de nuestra boda.,1,0,0,1,1,2
1751,"Por los hombres que aún dan flores, dedican canciones, son detallistas y sólo aman a una mujer. ",0,0,0,0,0,0
1752,"- Ayer, al salir del trabajo atropellé a un unicornio.
- No jodas, ¿tenes trabajo?",1,0,0,0,0,3
1753,Sacarse un dos y reírse del que se saco un uno,0,0,0,0,0,0
1754,"Agarra el vaso y tíralo al suelo. Listo, ya ¿Se rompió? Sí Ahora pídele perdón Perdón. ¿Volvió a estar como antes? No. ¿Entendiste?",0,0,0,0,0,0
1755,"- ¿Por qué vas al velorio de tu tía disfrazado del perro de Mickey?  -Vos me lo dijiste - ¡DE LUTO TE DIJE, DE LUTO!",1,2,0,0,3,0
1756,"Mamá, mamá! en el colegio me dicen Shampoo -Tranquilo Johnson, No más Lágrimas!",1,1,1,1,1,1
1757,"—¿Tan linda y sin novio? —JAJAJAJAJA, tonto, tu eres mi novio. —JAJAJAJAJAJAJA, te estoy cortando. —Ay :(",1,1,1,3,1,0
1758,Típico: Tener las manos heladas y sentir la inmensa necesidad de demostrarlo.,0,0,0,1,0,0
1759,"No quiero ser toda tu vida, solo tu parte favorita...",0,0,0,0,0,0
1760,Tengo una amiga que le dicen la langosta... porque tiene toda la carne en la cola! ,1,0,1,1,1,0
1761,"Me encanta encontrar dinero en mi ropa, es como un regalo para mí de mí.",0,0,0,0,0,0
1762,"No eres fea, pero digamos que eres mi plan ""Z"". ",0,1,0,0,0,0
1763,"""Y me terminó gustando más de lo que pensé."" - 3MSC",0,0,0,0,0,0
1764,"Las mujeres con lunares o pecas, son doblemente hermosas.",0,0,0,0,0,0
1765,Pensar todo el día en dormir y a la hora de dormir pensar en todo el día,0,0,0,0,0,0
1766,"—Bueno, ¿con quién quiere hablar? —Contigo. —Déjeme se lo paso, ¡TIGO, TE HABLAN! —No, pero... —Ya viene. —Espera... —Hola, habla Tigo",1,0,1,0,1,0
1767,Típico: estudiar durante unos minutos y tomar descanso durante unas horas.,1,0,1,0,1,0
1768,"-Este año me pongo las pilas 
- ¿Hiciste la tarea? 
- ¿QUÉ? ¿HABÍA TAREA?",1,2,0,0,0,1
1769,"-Hola niña, ¿cómo te llamas? - ""JARA "" -Que nombre tan raro -JI JEÑOR",1,0,0,1,1,0
1770,¿Los albañiles se van al cielo por sus buenas obras?,1,1,0,2,0,0
1771,"- ¡No te muevas! Tenes algo horrendo saliendo de tu cuello - ¿DÓNDE? ¡QUÍTAMELO! ¡QUÍTAMELO! -Ah no, es tu cara.",1,1,0,1,0,1
1772,¿Por qué las prostitutas se parecen a las autopistas? Porque o pagas o te vas por la vieja... ,1,0,2,1,0,0
1773,RT @NewBirdVe: ¡¡Si eres uno de nuestros primeros 1.000 seguidores participarás para ganar el calzado NewBird que más te guste!!! ¡Danos ...,0,0,0,0,0,0
1774,"Usar el ""jajaja"" como comodín cuando no sabes que contestar.",0,0,0,1,0,0
1775,"""Diciembre es el mes de los almuerzayunos.""",1,0,0,1,0,1
1776,Típico Decir que es una larga historia para no contarla.,1,1,0,1,0,0
1777,"Cuando somos buenos, nadie nos recuerda; cuando somos malos, nadie nos olvida.",0,1,0,0,0,0
1778,Copiar la conversacion y pasarselo a tu amigo para ver que opina al respecto.,1,1,0,1,0,0
1779,Los planes para las vacaciones: Despertar tarde.,0,0,0,1,0,0
1780,—Jajajajajajajá. —¿De qué te ríes? —De tí. —¿Por qué? —Porque antes me gustabas. —¿Y ahora? —También :(,0,1,0,1,0,0
1781,"Doctor, ¿como se encuentra mi hijo, el que se tragó una moneda? -Sigue SIN CAMBIO, Sra.  ",1,0,0,0,3,1
1782,"Mis días pasan así:
-Luuuunneeeeeeeeeeeeees
-Maaaaaaaaaarteeeeeeeeees
-Mieeeeeeeeeeeeercoooooooleeeeeees
-Jueeeeeeveeeees
-VIERNESABADOMINGO",1,2,0,1,0,0
1783,Faltan cinco pa’ las doce el año va a terminar me voy corriendo a mi casa a abrazar a mi mamá...,0,0,0,1,0,0
