,text,category
1279,"-Señorita, ¿me vende un condón? -Señor, cuide su lengua! -Tiene razón, deme dos... ",1
1280,"-Siento mucho lo de tu accidente -No tuve ningún accidente -Mierda, ¿así es tu cara?",1
1281,"RT @DichoDeLaAbuela: Quien no buscó amigos en la alegría, en la desgracia no los pida.",0
1282,"¿Se acuerdan cuando decíamos que la siesta era sólo para viejos? Perdóname siesta, te amo!!!",0
1283,Ese momento cuando a tu cama se le ocurre ponerse más cómoda cuando estás por levantarte,0
1284,-¿Sabías que Barbie está embarazada!? -¿Y quien es el padre? -Ken sabe...,1
1285,A veces las cosas llegan cuando las dejas de buscar. (No aplica para las Medias o Calcetines),1
1286,Mi psiquiatra me dijo que yo estaba loco. Le respondí que quería una segunda opinión. Y me dijo: Usted es feo también. ,1
1287,El desayuno antes de ir al colegio se consume en silencio y mirando un punto fijo sin la mínima reacción.,0
1288,Pepito sorprende a sus papás en el 69: -Ahh! y a mi me quieren llevar al psicólogo por comerme las uñas! ,1
1289,¿Sabías que la palabra RECONOCER se lee igual al revés?,1
1290,Amigos que después de comer te usan de servilleta.,0
1291,"Un ser humano puede sobrevivir 28 días sin comida, pero apenas unas horas sin Internet. by @hadacon ",1
1292,"Dentro de mi corazón pasan muchas cosas, sangre por ejemplo...",0
1293,"—Mamá, tengo que confesarte algo —Dime hijo —Salí del closet —JAJAJÁ pero si estás tan gordo que ni siquiera cabes!",1
1294,"-Solo tenes dos defectos -Ayyy, ¿tan pocos? Que lindo. ¿Y cuáles son? -La cara y el cuerpo - :(",1
1295,Ese momento incómodo cuando vas caminando a la misma velocidad que un desconocido y no sabes si apurarte o ir más despacio.,0
1296,"Debilidad de una mujer, que la miren a los ojos.",0
1297,Estar en pleno beso y que un pelo quiera hacer un trío.,0
1298,Mi mamá es una rata. (Mickey)    ,0
1299,"No existen los hombres fieles, sólo mujeres que no saben investigar.",0
1300,"―¿Vamos al cine?

—Sí, ¿a qué hora?

―A las 3. 

―Bueno. ¡A la 1, a las 2 y a las 3! ¡VÁMONOS! JAJAJÁ.

—Ahora no vas por pendeja.

—Ay :(",1
1301,Si tu madre no se queja de tu cuarto así este limpio... No es madre.,1
1302,@outconsumer Me podeis explicar de q incendio están hablando????,0
1303,"""El 95% de las zorras no viven en los bosques""",0
1304,"Mamá ¿por qué yo soy negro, tu amarilla y papá blanco? Con el lío que hubo esa noche, da gracias que no ladres!  ",1
1305,RT si duermes con tu teléfono al lado y conectado al cargador.,0
1306,"Cura: Es aquella persona a la que todos llaman Padre excepto sus hijos, que le llaman tío.",1
1307," ¿Por qué la pizza es redonda, las porciones triangulares, y la caja cuadrada?",0
1308,Típico : Pedir permiso para ir al baño y dar un tour por el colegio.,0
1309,1 señora hace parar a un microbús y pregunta: ¿Va a la colonia Rosas Moreno? Le contesta el Chofer: Hasta raspo Chula!,0
1310,Mi vida consiste en tener hambre y sueño.,0
1311,Madurar es estar triste y no publicarlo.,0
1312,"Típico : Las grandes verdades se dicen ""En broma"".",0
1313,"-Pikachu, mata ese escorpión! -Pika Pika! -Por eso, pendejo, mátalo antes que nos pique!",1
1314,"No te odio, pero me hubiese gustado que tus padres usaran condón ese día.",1
1315,"¿Felicidad? Felicidad es saber que tienes la pizza para ti sólo, y no tienes que compartirla.",1
1316,"Sra pide 1kg de naranjas: -¿Bien escogidita? -Te vale madre como vengo baboso, dame mi kilo de naranjas!",0
1317,"-Papi, cómprame un iPhone! -¿Como vas en los estudios? -Mejor olvÍdalo, ya no quiero nada...",1
1318,Todos tenemos un amigo que come como cerdo y no engorda.,0
1319,"El que lo hace lo hace cantando, el que lo compra lo compra llorando y el que lo usa no lo ve, ¿qué es? El ataúd. ",1
1320,1. Naces 2. Creces 3. Fumas marihuana 4. JAJAJAJAJA 5. JAJAJAJAJA 6. JAJAJAJAJA 7. JAJAJAJAJA 8. JAJAJAJAJA 9. JAJAJAJAJA 10. Mueres,1
1321,"Mi perro no es mi mascota, es mi familia.",0
1322,Ese momento incómodo entre el lunes y el viernes.,1
1323,"—¡ESTOY HARTO DE QUE ESTÉN HABLANDO A MIS ESPALDAS! —Señor, usted es taxista. —Ah, si pos sí.",1
1324,"-Doctor, Doctor, tengo pesadillas con monstruos debajo de mi cama, ¿qué puedo hacer? -Córtele las patas a su cama!  ",1
1325,"-¡Papá, mira el cielo! ¡Está lleno de botones de ""Favorito""!  Estrellas, hijo. Se llaman estrellas...",1
1326,"-Disculpe señor, ¿esta tortuga es marina? -Sí - ¡Oh Dios mío! ¿Qué te han hecho Marina? ¡Te han convertido en una tortuga!",1
1327,Un esposo le dice a su esposa: -Prepárate q ahora si voy amarte! Y ella: -Por mi te puedes ir a Plutón!  ,1
1328,"Un cuchillo vestido de militar, una cuchara de militar y un tenedor de militar. ¿Nombre de la obra? Servicio militar by @JossiDaniela",1
1329,¿Por qué la tienda de Shrek quebró? Porque su novia es FIONA! by @MonyycaSanchez  ,1
1330,"- ¿Tenes face? -Si, tengo face, también tengo hands, tengo legs y tengo body.",1
1331,"Típico: *Dos hermanos peleando* — ¡Dámelo! —¡NO! —¡Dámelo! —Qué ¡NO! —¡mamá! —Toma, Cómetelo — No, ahora no lo quiero.",1
1332,"Nunca dejes de luchar por tus sueños, Tarde o temprano lograras lo que has anhelado",0
1333,"—¿En qué universidad estudias? —aDiHiviiNaAh. —No estudias, ¿verdad? —¿qKCoOmOoH LhO SuÜPiisZtHe? —Intuición :)",1
1334,"- ¿Conoces la canción de la nalga? 
- No.
- ¿Te la toco?",1
1335, Yo valla a pagar con una tarjeta de credito y que me digan no hay saldo &gt;:l ☺✗,0
1336,"Tu edad no define tu madurez, Tus notas no definen tu inteligencia, Los rumores no definen quien eres.",0
1337,Si tuvieras que elegir entre 1 millón de dolares y salvar a tu amigo ¿Qué es lo primero que te comprarías?.,1
1338,"RT @MichelPesquera: Regresar con tu ex es como cargar el celular 5 minutos antes de salir... parece que va a funcionar, pero no es así...",1
1339,RT @NewBirdVe: ¡Si eres uno de nuestros primeros 1.000 seguidores estarás participando para ganar el calzado NewBird que más te guste!!  ...,0
1340,Demasiada mente cerrada para tanta boca abierta.,0
1341, Hacer parte de el equipo de super campeones ,0
1342,Escuchar una historia de alguien y pensar: “deja de mentir”.,0
1343,"El que sabe, sabe... Y el que no sabe es jefe.  ",1
1344,"RT @laseptimabutaca: ¡Feliz inicio de mes para todos ustedes! ""Si no estás dispuesto a hacer locuras no mereces enamorarte."" Muy parecid ...",0
1345,"—Mi amor, ¿del 1 al 10 cuanto me quieres? —8 porque acostado es infinito.",0
1346,"—¿A qué te dedicas? —Soy traficante de órganos —Eres un maldito, no tienes corazón ni cerebro —No, esos me llega el Viernes JAJAJAJÁ.",1
1347,"Papá, mamá me quiere vender. No jaimito, quien t dijo eso? Anoche le dijo al vecino: dame más x el chiquito y será tuyo!",1
1348,"Hijo, veo a tu novia más gordita - ¿Cuál embarazo, mamá? ¿CUÁL?!!!",1
1349,-¡Siñor le da permiso salir a jugar a ansina? -Ya les dije que mijo se llama Jelipe ¡y ansina quero le digan! by @panchovsky44,1
1350,Las tortugas no estudian... porque no pueden seguir una carrera. ,1
1351,Hijo donde esta tu libro de matemáticas? Se suicido mamá.. Que??? Si.. es que tenia muchos problemas...,1
1352,"—Bueno, abra las piernas.
—Me da vergüenza.
—¿Por qué?
—Pues porque no soy fácil, lo siento. 
—Señora ¿quiere parir a su hijo o no?",1
1353,"RT @iDescubrelo: De las 6.900 lenguas que se hablan en el mundo, 6.300 están en peligro de extinción.",0
1354,Ese momento incomodo cuando el profesor te pide que continúes la lectura y vos ni sabes en que pagina están,1
1355,"Somos tan masoquistas que entre más daño nos haga algo, más nos gusta.",0
1356,"Tres Placeres de la vida: 1.) Comer con hambre. 2.) Dormir con sueño. 3.) Decirle ""No"" a quien una vez te rechazó",0
1357,— ¿Cómo te fue en el ICFES? — Lo importante es que Colombia clasificó al mundial.,1
1358,"—¿Te caíste de la bici? 
—No, yo me bajo así",1
1359,"Salir del cine y no saber si es de día, de noche, invierno, verano o el año 2045",0
1360,Odio que me despierten cuando estoy estudiando.,0
1361,Típico: Estar viajando en taxi y pensar tácticas de escape por si el taxista te quiere secuestrar.,0
1362,"Amigos que no entienden el significado de ""Mira disimuladamente""",0
1363,Típico : tu mama te deja en la fila del supermercado sin dinero y tu todo nervioso.,0
1364,"Si tienes una ''A'' al final de tu nombre, eres guapísima.",0
1365,Típico: Te levantas y lo primero que buscas es tu celular.,0
1366,Nunca uses a una persona para olvidar a otra. Mínimo usa a dos o a tres,1
1367,"—¿A dónde vas tan maquillada? —A una fiesta, mamá. —¿Eres el payaso? —¡MAMÁAAA! :( —JAJAJÁ, cállate y hazme reír o no vas. —Ok. :(",1
1368,"-Mamá, hoy en el colegio aprendí a hacer explosivos -Muy bien hijo. ¿Y mañana qué van a hacer en el colegio? - ¿Cuál colegio?",1
1369,"—Mamá, ¿has visto la marihuana que tenía en mi cuarto? —No hijo, estoy en la cocina espantando unicornios para que no se paren en la comida.",1
1370,"¿En que se parece una encuesta a una tanga? En que muestran todo, menos lo importante.",1
1371,Un tacaño y su novia pasan frente a un restaurante. Ella: -¡Qué bien huele! El: -¿Quieres pasar de nuevo?,1
1372,"A una mujer hay que conquistarla todos los días, aunque ya esté a tu lado.",0
1373,"RT @SonBebidas: Los vinos tintos hacen un buen maridaje con carnes rojas y los blancos con carnes blancas, por ejemplo.",0
1374,"Le pusieron Twitter porque ""cada loco con su tema"" era muy largo.",0
1375,Dejarlo todo y escaparme contigo. ¿Y tú?,0
1376,"Te voy a hacer el amor tan rico esta noche, que me vas a pedir la receta.",0
1377,Hay 3 tipos de indirectas:  Las que parecen que son para ti.  Las que tú crees que son para ti.  Las que tú estás seguro de que son para ti.,0
1378,FOTO de Mis futuros hijos!!! ~•　　　　~•　　　　　~•　　　　　　~•　　　　~•　　　　　　　　~• 　　　　~• 　　　　　~•　　　　　　~•　　　　~•　　~•　　　　　　　　~• 　　　　~• 　　　　　~•　　　　　　~•　　　　~•,0
1379,Un amigo de verdad es ese que te empuja hacia la persona que te gusta.,0
1380,No sé si es el karma o es esa cadena de Hotmail que no envié en el 2007.,1
1381,Todas las mujeres necesitan un novio que a la misma vez sea su mejor amigo.,0
1382,"—¿Y tú qué querías papá, niño o niña?  —Yo sólo quería sexo.  —Ay :(",1
1383,"Típico : Guardar archivo: ""ldksjdkjd"". El archivo ""ldksjdkjd"" ya existe.",0
1384,"Oye, ¿ya estoy bien maquillada? No, todavía se te ve la cara.",1
1385,"RT @SuperSarcastico: —¿Tan linda y sin novio? —JAJAJAJAJA, tonto, tu eres mi novio. —JAJAJAJAJAJAJA, te estoy cortando. —Ay :(",1
1386,Típico: Poner un punto final en el chat para darle un tono de agresividad a la conversación.,0
1387,¿Nivel de inglés? Alto. Traduzca lugar. Place Úselo en una frase. Me compré el place teichon 4. ¡Contratado!,1
1388,Yo también he escrito algo en un carro sucio con el dedo.,0
1389,", salir a despejar tu mente y lo primero que ves, un montón de parejas agarradas de la mano...y tu sol@! ",0
1390,"—Buenos días, ¿Está maría ? —No, está equivocado —Ok, pásamelo  —Hola... ¿Equivocado? —Sí —¿Y María?",1
1391,Mi nivel de madurez depende de quién esté conmigo.,0
1392,"-Mamá, ¿podes escribir en la oscuridad? -Creo que si, ¿por qué? -Porque necesito que firmes mis calificaciones",1
1393,"Nada mejor que ponerte los auriculares, encerrarte en tu mundo y que nadie te moleste",0
1394,Si de niño no hiciste una casa con sábanas... No tuviste infancia!,0
1395,"-Señora, perdimos a su hijo en la operación -Nooo, ¡no puede ser! -JAJAJA no sea llorona, ya lo encontramos, estaba en el baño",1
1396,"- ¿Lo rompiste? - No, se le salió el cosito... :s",0
1397,"- ¿Por qué lloras? 
-Me acaban de mandar a la mierda 
- ¿Y no sabes llegar o qué?",1
1398,Ojala y la batería de mi celular durara mas de una semana,0
1399,Hoy es viernes de princesas y las princesas hacemos feliz a nuestro hombre sin importar qué tanto nos duela el cuello.,1
1400,- ¿Qué significa Nobody know it? -Nadie lo sabe - ¡No jodas! Entonces es un gran misterio por resolver -Imbécil,1
1401,Mi mamá no sabía si quedarse conmigo o con la placenta.  by @Espiral_es  ,1
1402,"No tengo ni iPod, ni iPhone, ni iPad, PERO ESO SI... EN MI CASA iPan.",1
1403,"RT @NewBirdVe: RT Si a ti también te provoca que te den un buen masaje en los pies para empezar ""con buen pie"" la semana :)",0
1404,"Si la batería del móvil te dura más de un día, es porque nadie te quiere.",1
1405,¿Por qué los de Lepe se quedan callados al contestar su celular? Porque el que habla paga  ,1
1406, ¿Por qué es imposible estornudar con los ojos abiertos?,0
1407,@PitufoFilosofon  ¿Porque el programa se llama ''Bob Esponja'' si Patricio es la estrella?,0
1408,"Lo mejor de volver a clases es:  .
  . 
 .
  . 
 . 
 .
  . 
 . 
 .
  .
  .
  .
  . 
 .
  . 
 . 
 . 
 . 
 . 
 . 
 . 
 . 
 . 
 . 
 ¡NADA!",1
1409,"Un taxista me dijo: ""Amo mi trabajo, soy mi propio jefe y nadie me dice qué hacer"". Y yo le contesté: ""Gire a la derecha, por favor"" ;)",1
1410,"Típico, escuchar una canción en inglés y cantarla en todos los idiomas menos ese.",0
1411,––¿Sabes cuál es la diferencia entre la pizza y tu opinión? ––¿Cuál? ––Que la pizza si la pedí.,1
1412,"- ¿Cómo te fue en el examen? - ¡Mal! Deje la hoja en blanco, ¿y vos? -También - ¡Noooooooo! Van a pensar que nos copiamos",1
1413,Mi Mamá en Whatsapp: (escribiendo..) (escribiendo..) (escribiendo..) (escribiendo..) (escribiendo..) (escribiendo..) — HOLA.,1
1414,"-Te amo -Te amo -No, yo te amo más -No, yo te amo más -Ay, qué ridículo es jugar con el eco -Ay, qué ridículo es jugar con el eco.",1
1415,Típico: que te acomodas y tu mamá te manda a hacer algo.,0
1416,Llegar al colegio con ganas de irse,0
1417,"-Mamá, me saqué un 9 en Literatura -Que bien, te felicito hija. ¿Y en historia como te fue? -Me saqué un 9 en Literatura.",1
1418,RT @dianadagostino_: Estamos acompañando a los Maestros Hatillanos en la Sesión Solemne del Consejo Municipal por . Q orgu ...,0
1419,"RT @dianadagostino_: ""El sabio no dice nunca todo lo que piensa, pero siempre piensa todo lo que dice"". -Aristóteles",0
1420, @Riete y te vuelo los dientes.,0
1421,"Te gusta, no le gustas.

Le gustas, no te gusta.

Se  gustan , no se puede.",1
1422,- ¿Me haces un favor? - ¿Me tengo que levantar? -Si -Entonces no.,1
1423,¿Qué le dijo el inodoro a Batman? Te conozco la bati-cueva. by @xlxn_pesina  ,1
1424,Los celulares están programados para trabarse cuando más se necesitan.,0
1425,"-¿Doctor, que es lo que tengo? -Sabe como se dice ""dos más"" en inglés -¿Two more? -Exacto, tienes un two more maligno.",0
1426,"‎-Doctor, no puedo pestañear -Tranquilo, ¡eso lo arreglamos en un abrir y cerrar de ojos!",1
1427,"Decir ""UUUUUUUUUUHHHHH"" para generar conflicto.",1
1428,Me gustan las canciones nuevas porque no me recuerdan a nadie.,0
1429,"-Pepe, tras 15 años de relaciones, ¿por qué no nos casamos? -¿Y quién nos va a querer?  ",1
1430,"@PitufoFilosofon Pareja perfecta es la que vuelve a intentarlo, y lucha por estar juntos.",0
1431,"Ir a la playa y preguntarle a una ola ""ke ase?""",0
1432,"Por los hombres que aún dan flores, dedican canciones, son detallistas y sólo aman a una mujer. ",0
1433,Sacarse un dos y reírse del que se saco un uno,0
1434,"Agarra el vaso y tíralo al suelo. Listo, ya ¿Se rompió? Sí Ahora pídele perdón Perdón. ¿Volvió a estar como antes? No. ¿Entendiste?",0
1435,"—¿Tan linda y sin novio? —JAJAJAJAJA, tonto, tu eres mi novio. —JAJAJAJAJAJAJA, te estoy cortando. —Ay :(",1
1436,"No quiero ser toda tu vida, solo tu parte favorita...",0
1437,"Me encanta encontrar dinero en mi ropa, es como un regalo para mí de mí.",0
1438,"No eres fea, pero digamos que eres mi plan ""Z"". ",0
1439,"""Y me terminó gustando más de lo que pensé."" - 3MSC",0
1440,Pensar todo el día en dormir y a la hora de dormir pensar en todo el día,0
1441,"—Bueno, ¿con quién quiere hablar? —Contigo. —Déjeme se lo paso, ¡TIGO, TE HABLAN! —No, pero... —Ya viene. —Espera... —Hola, habla Tigo",1
1442,Típico: estudiar durante unos minutos y tomar descanso durante unas horas.,1
1443,"-Este año me pongo las pilas 
- ¿Hiciste la tarea? 
- ¿QUÉ? ¿HABÍA TAREA?",1
1444,"-Hola niña, ¿cómo te llamas? - ""JARA "" -Que nombre tan raro -JI JEÑOR",1
1445,"- ¡No te muevas! Tenes algo horrendo saliendo de tu cuello - ¿DÓNDE? ¡QUÍTAMELO! ¡QUÍTAMELO! -Ah no, es tu cara.",1
1446,¿Por qué las prostitutas se parecen a las autopistas? Porque o pagas o te vas por la vieja... ,1
1447,RT @NewBirdVe: ¡¡Si eres uno de nuestros primeros 1.000 seguidores participarás para ganar el calzado NewBird que más te guste!!! ¡Danos ...,0
1448,"Usar el ""jajaja"" como comodín cuando no sabes que contestar.",0
1449,"""Diciembre es el mes de los almuerzayunos.""",1
1450,"Cuando somos buenos, nadie nos recuerda; cuando somos malos, nadie nos olvida.",0
1451,Copiar la conversacion y pasarselo a tu amigo para ver que opina al respecto.,1
1452,Los planes para las vacaciones: Despertar tarde.,0
1453,—Jajajajajajajá. —¿De qué te ríes? —De tí. —¿Por qué? —Porque antes me gustabas. —¿Y ahora? —También :(,0
1454,"Doctor, ¿como se encuentra mi hijo, el que se tragó una moneda? -Sigue SIN CAMBIO, Sra.  ",1
1455,Faltan cinco pa’ las doce el año va a terminar me voy corriendo a mi casa a abrazar a mi mamá...,0
1456,"Un hombre debe tener a una mujer bella, una mujer inteligente, una mujer simpática... y que no se conozcan entre ellas.",1
1457,"—Mamá, en la noticias dicen que hay una lluvia de meteoros! — ¡LA ROPAAAAAAA HIJUEPUTAAAA!!!",1
1458,"Lo Que siempre Quise Hacer Fue salir del salón de clases cuando el profesor decía ""A quién no le interese mi clase puede salir",1
1459,"Conmigo no funciona el ""te ignoro para que te enamores"". A mi me ignoras y te vas a la mierda.",1
1460,"- ¿A qué te dedicas? -Soy delantero -Ah, ¿jugas al fútbol? -No, vendo delantales",1
1461,No hacer nada en todo el día. Sentirse culpable. Seguir sin hacer nada.,0
1462,Típico : Intentar no hacer ruido y tropezarse con todo.,0
1463, Una fiesta ni la hptaaaa!!! ,0
1464," Aver, Que tal ustedes alabando a un regaytonero el cual coje como objeto sexual a las mujeres? Que desilusión colombia!",0
1465,"RT @Adrianfe95: ""@A_reirse: Hay gente que hoy está haciendo un esfuerzo por ser más estúpida que ayer"" como el árbitro del partido COLOMBIA…",0
1466,—¿Y qué quieres para el 2014? —Dormir,1
1467,"Típico: te vas a desconectar y alguien te dice ""Hola"".",0
1468,"-Amor, no puedo verte triste. Si queres hablar, hablemos, si queres bailar, bailemos. ¿Qué queres hacer? -Nada -Entonces nademos.",1
1469," Nunca digas nunca, nunca digas siempre, nunca digas te amo, si de verdad no lo sientes.",0
1470,"Hey, ¿alguna vez has estado perdido? Si ¿En dónde? En tu mirada Aw ¿en serio? Jajaja no, en el supermercado a los 5 años, fue horrible",1
1471,"RT @iCorreccion: Bizarro, rra: proviene del italiano ""bizzarro"", y significa valiente, esforzado. Generoso, lucido, espléndido. Si pueden, encontrarlo",0
1472,"Si te hace olvidar que el mundo es una mierda, te ama.",0
1473,"Una chica pregunta: ¿oye cómo te llamas? -Coca Cola, ¿y tú? -María... -Ja no jodas, como las galletas! ",1
1474," Mandaria a quitar tanta mierda de  y pues... Mandaria a Ronaldo, Messi, Rooney y a Ronaldinho Para el Medallo",0
1475,-¿Y cuanto llevas casada comadre? -20 años! -Tanto? no se te ha hecho largo? -No... Se me ha hecho ancho! ,1
1476,Situación Sentimental: Mi Cupido se droga.,1
1477,"Los candidatos a elecciones hacen las pruebas de sonido de los mítines diciendo al micrófono: ""Uno, dos, robando, robando, uno, dos"".",1
1478,"1994 el PEOR año de la música: Se separó Guns N' Roses, murió Kurt Cobain y nació Justin Bieber...",1
1479,¿En qué se parecen Lady Gaga y Wolverine? Los dos son Ex-Men!   ,1
1480,Mi mama también se inventa la hora para que yo me levante temprano.,0
1481,Abrir la heladera varias veces con la esperanza de que aparezca algo nuevo.,0
1482,"Si tu novia entiende esto: (X) , (O), (?), (?) , R1: , R2:, L1, L2…no la dejes jamás.",0
1483,"-Señor, lamento decirle que le hemos diagnosticado Parkinson -Ah, ¿si? ¡Mira cómo tiemblo!",1
1484,"Si la vida fuera vodka, me la tomaría en serio.",0
1485,Situación sentimental: Cupido me hace Bullying.,0
1486,"Ir a un examen. Ver ""Nombre"". Escribir tu nombre y apellidos. Ver en la siguiente línea: ""Apellidos"". Sentirte retrasado.",1
1487,Exacto ,0
1488,- ¿Qué tal tu operación de oído? -Sí.,1
1489,"-Oiga sr. banquero, ¿aquí hacen préstamos familiares? -Sí -¿No me podría prestar a su hermana?",1
1490,Mi madre es una arrastrada. (Una culebra)   ,1
1491,VEAN ESTE VIDEO ES MUY GRACIOSO https://t.co/YC5fUIKOIu,0
1492,"-Amiga, aquí entre nos, ¿tu marido tiene pene? -Sí, claro -Y por qué coño te sigues acostando con el mío!?  ",1
1493,"Amistad sin sobrenombres, no es amistad.",0
1494,"Ir a un examen. Ver ""Nombre"". Escribir tu nombre y apellido. Ver en la siguiente línea: ""Apellido"". Sentirte retrasado.",1
1495,"—¿De qué murió tu padre? —De cataratas —¿Y eso, le operaron? —No, le empujaron  ",1
1496,De ti me gustan hasta esas cosas que no soporto en los demás.,0
1497,"—Amor, ¿crees que estoy muy maquillada? —Si te digo la verdad, ¿me haces un perrito de globo?",1
1498,RT @AmorAmbiental: Reciclar los periódicos (el 70% de ellos se tiran a la basura; reciclar un día de periódicos salva millones de árboles,0
1499,RT @NewBirdVe: ¡Estamos a menos de 20 seguidores para llegar a los 1.000. Al hacerlo realizaremos el concurso por el primer par de zapatos!,0
1500,"—Amor, ¿lucharías contra un tigre por mí? 
—No, podría morir. 
—¿Entonces me dejarías ver tu celular? 
—¿Qué tan grande esta ese puto tigre?",1
1501,"¿De qué me sirve ser tan guapo, si dicen que el amor es ciego?",1
1502,Típico : Flojear el domingo.,0
1503,Dice un brócoli: parezco un árbol. Dice una nuez: parezco un cerebro. Dice una salchicha: este juego no me gusta,1
1504,"-Mamá, en la escuela me dicen tuitero - ¿Quienes hijo? -RT si crees que los de mi salón. FAV si pensas que es el maestro de historia",1
1505,Me gustas mucho Me gustas much Me gustas muc Me gustas mu Me gustas m Me gustas Me gusta Me gustab Me gustaba Me gustabas.,0
1506,"Cada dolor te hace más fuerte, cada traición más listo, cada desilusión más hábil y cada experiencia más sabio. BUEN DIA",0
1507,— ¿Mi amor estás enojada? — :),0
1508,"Odio ser bipolar, es tan genial!",1
1509,"-Señor, ¿tiene pastillas para el Alzheimer? -Sí - ¿Sí qué? -Sí tengo pastillas para el Alzheimer - ¿Y usted como supo que quería yo eso?",1
1510,En Halloween me voy a disfrazar de ese momento en el que no encuentras el móvil en tus bolsillos.,0
1511,"Soy de ese 0,0000000001% de personas que tiene que dormir con una sabana, aunque se muera de calor, si no, no duerme.",0
1512,"—Doctor, doctor, no puedo recordar nada.
—¿Desde cuándo tiene este problema?
—¿Cuál problema?",1
1513,-Con el dinero que gastas en cigarrillos ya tuvieras una ferrari - ¿Vos fumas? -No - ¿Y tu ferrari? -Pero... - ¿DONDE ESTA TU FERRARI DIJE?,1
1514,Ropα + Zαpαtos + Bolsαs + Perfumés = Mujer Feliz,1
1515,"Tío, con el dinero que gastas en cigarros, tendrías un Ferrari. ¿Y tú fumas? No. ¿Y tu Ferrari? Pero... ¿DÓNDE ESTÁ TU PUTO FERRARI?",1
1516,"RT @RealidadEnfrase: La decepción no mata, enseña.",0
1517,"-Oiga compadre, por que anda diciendo que tengo hemorroides? -No compadre, yo solo dije que como que se le sentían  ",1
1518,Iban 2 borrachos en la  calle y uno se detiene en unos topes: -Por qué te detienes? -Espera que pasen las tortugas! by @Rammoncho,1
1519,"—Eres como una hamburguesa"" De McDonald's —Awwww Rica Y Sabrosa —No! solo te ves bien en las Fotos...",1
1520,"—Me gustas. —Ok, cualquier cosa, yo te aviso.",1
1521,Tengo el don de que las personas me odien sin conocerme.,0
1522,Quién fuera pedo pa’ tronar en esas nalgas!,1
1523,"Cuando te ví, temí conocerte; cuando te conocí temí besarte; cuando te besé, temí quererte; y ahora que te quiero temo perderte. ",0
1524,"Gringos: Twitter. ... Latinos: Tuirer. ... Ingleses: Tuitah. ... Padres: Tuister, la pagina esa del pajarito.",1
1525,Todos tenemos un amigo que cuando nos juntamos somos un peligro para la sociedad.,0
1526,"- ¿El celular o la vida? -La vida, que casi no la uso.",1
1527,"Mujeres, tardan un minuto en saber si un vestido no les gusta y toda una vida en darse cuenta que andaban con un imbécil que no las merece.",0
1528,"—El director es un idiota. —¿Sabes quién soy yo? —No. —Soy la hija del director. —¿Y sabes quién soy yo? —No. —JAJAJAJA que bueno, ¡Adiós!",1
1529,"Amigos, si alguna vez me agarra la fiebre Bieber, les pido me dejen morir! by @hadacon ",1
1530,Lo bueno de twitter es que a veces alguien escribe justo lo que necesitas leer.,0
1531,"—¿Es tu mamá? 
—No, es la mujer más perfecta de este mundo.",1
1532,"-Hija, ¿cómo te va en la escuela? -Tranquilo papá, que lo importante es tener salud",1
1533,"- Voy Amarte. - ¿Me lo Prometes? -. Si claro..., soy astronauta!",1
1534,Molestar a alguien sólo porque te gusta ver como se enoja,0
1535,RT @iMoviePhrases: «El amor es el único futuro que Dios nos ha dado» Los Miserables,0
1536,Mamá + Papá = Esta Belleza,0
1537,"—Mesero, la cuenta, por favor. —50. —¿Sin cuenta? Uy, qué detallazo, me voy!!",1
1538,"*En Navidad* — Mamá estoy aburrido — Ten, ponte a pintar la casa.",0
1539,Mejor amigo + Yo = Locura total.,0
1540,"Los hombres son excelentes cocineros. Con 2 huevos, 1 salchicha y un poco de leche, llenan la panza de una mujer por 9 meses",1
1541," saber que la palabra ""boludo"" forma parte de nuestro vocabulario.",0
1542,Ese placer de irte a dormir y no poner el despertador para el día siguiente. ,0
1543,"-¡¡¡Papá, mira el cielo!!| ¡¡Está lleno de botones de ""Favorito""!! -Estrellas, hijo. Se llaman estrellas.",1
1544,Momento incomodo: Despedirse de alguien e irse luego en la misma dirección.,0
1545,¿Qué pide un vampiro cuando entra en un bar? Un vaso sangúineo. ,1
1546, ser humano si nunca te golpeaste el dedo chiquito del pie con un mueble.,0
1547,"Niñas de 7 años publicando en sus estados ""El amor me ha hecho sufrir"" Me pregunto - ¿Quien las a decepcionado? ¿Barney o Los Teletubies?.",1
1548,"10 gatos persiguen 1 ratón, ¿cuantos quieren comérselo? Solo 2! porque 8 de cada 10 gatos prefieren Wiskas! ",1
1549,"Valora y respeta a tus vecinos, tal vez mañana necesites de su Wi-Fi",0
1550,"Típico: *Dos hermanos pelando* ¡Dámelo!  ¡NO! ¡Dámelo! Qué ¡NO! ¡Mamáa!  Toma,Toma llorón ¬¬",0
1551,"Se desnudan 2 viejitos: -Ay mi amor, cómo tienes canas allá abajo! -No son canas, son telarañas, viejo inútil!  ",1
1552,"-Quiero vivir el resto de mis días a tu lado -Ayyy ♥ ¿en serio? -Sí, me voy a casar con tu vecina - :(",1
1553,Mi problema es que todo lo quiero arreglar comiendo o durmiendo.,0
1554,"Después de los 40, la virginidad se llama amnesia.  ",0
1555,"Típico de amigos: Yo te acompaño, pero hablas tu.",0
1556,"Si no se saludan con insultos, no son amigos",1
1557,"Callar para no gritar, reír para no llorar, olvidar para no sufrir.",0
1558,"En clase: 1+1=2. Ejercicios para casa: 1+2+1=4. Examen: Juan compró 4 uvas, se comió una y le dio otra a Pedro, calcula la masa del Sol.",1
