,text,category
568,"-Hola, ¿donde estas? -Tres palabras: Sol, Arena y cervezas - ¿Estas en la playa? -No, estoy en la obra, soy albañil - :(",1
569,En tiempos difíciles hay que endurecer el corazón sin perder la ternura.,0
570,"Un Sargento le dice a los soldados: - ¡SOLDADOS, PRESENTEN ARMAS! Y los soldados dicen: -Hola, mucho gusto, le presento a la pistola.",1
571,"RT @MuyCuriosoES: En Alemania del siglo XVIII, la sangre menstrual de las mujeres se añadía como afrodisíaco en comidas y bebidas. ",0
572,"Leí que mentir era malo y dejé de mentir, leí que odiar era malo y dejé de odiar, leí que el sexo era malo y dejé de leer! ",1
573,RT @iMoviePhrases: Anthony Hopkins confesó que el tono de voz utilizado en el Silencio de los Inocentes es una mezcla entre T. Capote y K. …,0
574,"En clase: 1+1 = 2. Examen: Si un Sims vive en Simvalley y tu vecina tiene 17 gatos, ¿cuántos langostinos le echó tu madre a la paella?",1
575,"Haz que tu cuenta de Twitter te haga ganar dinero, si tienes más de 100 seguidores regístrate aquí  http://t.co/0M6NgAlVKl @FluvipColombia",0
576,"A Whatsapp le falta la opción ""ver con quién más está hablando"".",0
577,"- Hola arroz
- ¿Cómo me llamaste?
- Ay disculpa, yo y mi mala costumbre de decir las cosas al revés",1
578,"Cómo ganar dinero con tú cuenta de Twitter en 3 pasos:  •Ve a Configuración de cuenta. •Pulsa ""Desactivar cuenta"". •Ve a trabajar.",1
579,"Valora lo que tienes, supera lo que te duele y lucha por lo que quieres.",0
580, si armaste una casita con  sabanas y sillas,0
581,"RT @LaBallenaLlena: Me encanta un chico, el problema es que también le gusta a mi mejor amiga ",0
582,Situación sentimental: ❒ En una relación. ❒ Casado. ❒ Soltero. ✔Mamá me ama.,1
583,¡Jamás renuncies a tus sueños!... sigue durmiendo :D,0
584,"La marihuana tiene cosas malas, la primera la perdida de la memoria ¿Y qué más? ¿Más de qué? ¡De la Marihuana! Ah, aquí tengo, ¿Quiere?",1
585,Sentirte estúpidamente feliz por imaginarte algo que sabes que no pasará,0
586,"Típico: de pequeño te obligaban a dormir, ahora te obligan a levantarte.",0
587,Típico: Repetir la canción entera cuando te pierdes tu parte favorita.,0
588,"-Qué película ves?
-Asesinos en serie.
-¿Y de qué trata?
-De una mariposa que no encuentra a su madre.",1
589,"-Mamá, tomaré en serio mi vida, hoy voy a ir a la escuela -Pero hoy es sábado -Por lo menos lo intente, el destino no quiere que estudie :D",1
590,"Ese momento incomodo cuando estas tratando de ser muy serio, pero algo te hace reír",1
591,El mejor sentimiento del mundo es ver sonreír a alguien y saber que tú eres el motivo.,0
592,"- ¿Queres un chicle? -No, gracias - ¿Y una mentita? –Gracias, pero no - ¿Y UN CEPILLO DE DIENTES?",1
593,"¿Por qué será que cuando el marido dice a la mujer: VETE AL DIABLO, ellas se van con su mamá? ",1
594,En diciembre todos los días parecen domingo.,0
595,"Ese momento incomodo, cuando estas diciendo la verdad, te ríes, y no te creen.",1
596,"2 Árabes –Baisano, que su hija artista ya trabaje –Sí, hoy debuta -De buta de artista o lo que sea, bero que trabaje",1
597,"El alcohol es una solución, y no sólo lo digo yo, también mi maestra de Química.",1
598," - ¿Estas triste? - No idiota, estoy audicionando para ser emo.",0
599,Si te dieran a escoger entre la paz mundial y un Ferrari... ¿De qué color escogerías el Ferrari?...,1
600,RT @CuriosoDato: La pandiculación es la palabra que significa “estirarse para despertarse”,0
601,- ¿Nivel de inglés? -Excelenteishion.,1
602,"""Ser un niño otra vez es lo mejor que nos puede pasar: las rodillas raspadas sanan más rápido que los corazones rotos."" Bob Marley",0
603,"Introduzca su nueva clave: Pene. Lo sentimos, su clave es demasiado corta...",1
604,"--¿Fumas? - No. -¿Bebes? -- No. -¿Mujeriego? -No -¿Entonces no tienes ningún defecto? -Uno solo, desde niño he sido muy mentiroso. @SrWonka_",1
605,¿Sabías que tener sexo sin protección es magia? ¡Aparece un bebé y desaparece el papá! ,1
606,"—¿Qué es eso que traes en tu bolsa? —Un AK-47. —No, al lado del AK-47. —Unos Chettos bolita. —¡No puedes entrar al Cine con comida!",1
607,"-Hijo, ¿te estas drogando? -No, esto en la nariz es harina, los ojos rojos es  conjuntivitis y el unicornio de la habitación es de un amigo",1
608,"Levantarse muerto de sueño, sentarse en la orilla de la cama y quedarse mirando un zapato :)",0
609,Llamadas perdidas: Papá (2) hermano (1) hermana (1) Mamá (70),1
610,"Si no eres una mala influencia, fracasaste como mejor amigo",1
611,Hay un mundo mejor ¡Pero es muy caro!  by @MelMarcano  ,1
612,Uno de cada cinco hombres es gay. Espero que ninguno de mis cuatro amigos lo sea porque están GUAPÍSIMOS.,1
613,Lo más importante para tu Mamá: —Tú: 10% —Familia: 5% —Amigas: 3% —Telenovelas: 2% —Que hayas comido : 80%,1
614,Típico: La cama de tus padres es más cómoda que la tuya.,0
615,"-Amor, ¿me das tu mano? -Sí mi vida, ¿a dónde vamos? -A ser felices -Ayyy ¿en serio? -No, jajaja vamos a comprar cervezas",1
616,"Hay 5 niveles de miedo: El pánico. El terror. 15 llamadas perdidas de mamá. El ""tenemos que hablar"" Y el ""contraseña incorrecta"".",0
617,"RT @CiseProgresa: Las cosas malas nos pasan a todos. Úsalas en tu ventaja, aprende de ellas y enfócate en la gratitud. ",1
618,"—Se conecta
—Esperas que escriba
— No escribe
—Entra el Orgullo
—Ninguno escribe
—Ya que le vas a escribir se desconecta :(",0
619,"Todo el mundo tiene derecho a ser estúpido, pero tu estás abusando del privilegio.",0
620,"El truco es actuar como si te diera igual, aunque no te dé igual.",0
621,"—Amor, ¿Ya está dentro? —Sí ¿Te lastima? —Sí amor, mételo despacito, duele cuando entra. —Ok, vamos a intentar otro número de zapato :)",1
622,Quedarse atrapado en la esquina de la ducha porque el agua sale muy fría.,0
