,text,median,category
235,"RT @EresReflexivo: En los inicios de un amor los amantes hablan del futuro, en sus postrimerías, del pasado noun punctuation noun punctuation adposition determiner noun adposition determiner noun determiner noun verb adposition determiner noun punctuation adposition determiner noun punctuation adposition determiner verb",0,0
236,—Cual es el principe que siempre estara junto a ti ?? Al-ladinn  punctuation noun verb determiner noun pronoun adverb verb adposition pronoun punctuation punctuation noun,3,1
237,"No importa que hagas el 98% de las cosas bien, la gente siempre mira el 1% malo. adverb verb conjunction verb determiner number adposition determiner noun adverb punctuation determiner noun adverb verb determiner number adjective punctuation",0,0
238,"—¡Me vuelves a llamar gorda y te dejo! —Pero mi amor, piensa en el bebé— ¿Qué bebé? —Ah, ¿qué no estás embarazada? (O_O) punctuation punctuation pronoun verb adposition verb noun conjunction pronoun noun punctuation punctuation noun determiner noun punctuation verb adposition determiner noun punctuation punctuation determiner noun punctuation punctuation noun punctuation punctuation pronoun adverb verb verb punctuation punctuation noun punctuation",1,1
239,-Me da un pollo a la Vaticano por favor - ¿Y como es eso? -Sin papa JAJAJA -Jajaja ¡te irás al infierno! - :( punctuation pronoun verb determiner noun adposition determiner noun adverb punctuation punctuation conjunction conjunction verb pronoun punctuation punctuation adposition noun noun punctuation noun punctuation pronoun verb adposition determiner noun punctuation punctuation punctuation punctuation,3,1
240,"—Mamá, necesito el ancla del Titanic y una cartulina de tarea. —¿Para cuándo es? —Mañana. —¿Y de dónde voy a sacar la cartulina a esta hora? punctuation noun punctuation verb determiner noun adposition determiner noun conjunction determiner noun adposition noun punctuation punctuation punctuation adposition pronoun verb punctuation punctuation noun punctuation punctuation punctuation conjunction adposition pronoun verb adposition verb determiner noun adposition determiner noun punctuation",3,1
241,-Tengo una noticia mala y una buena -Déme la mala Doctor -Amputamos la pierna equivocada - ¿Y la buena? -La otra está mejorando. punctuation verb determiner noun adjective conjunction determiner adjective punctuation verb pronoun determiner adjective noun punctuation verb determiner noun verb punctuation punctuation conjunction determiner adjective punctuation punctuation determiner pronoun verb verb punctuation,1,1
242,Un amigo a otro: -¿Sabías que se murió el cura que te casó? -¿Ves? ¡Todo en esta vida se paga! determiner noun adposition pronoun punctuation punctuation punctuation verb conjunction pronoun verb determiner noun pronoun pronoun verb punctuation punctuation punctuation noun punctuation punctuation pronoun adposition determiner noun pronoun verb punctuation,4,1
243,NOVIOS: -Te quiero -Yo más. AMIGOS: -Te quiero. -Yo también. HERMANOS: -Te quiero. - ¿Qué queres? noun punctuation punctuation pronoun verb punctuation pronoun adverb punctuation noun punctuation punctuation pronoun verb punctuation punctuation pronoun adverb punctuation noun punctuation punctuation pronoun verb punctuation punctuation punctuation determiner noun punctuation,4,1
244,-¿Cuánta gente trabaja en tu empresa? -Sólo la mitad. by @hadacon  punctuation punctuation determiner noun verb adposition determiner noun punctuation punctuation adverb determiner noun punctuation noun punctuation noun,1,1
245,"RT @LaBallenaLlena: El vestido que me compre hace dos meses ya no me queda, sufro  noun punctuation noun punctuation determiner verb conjunction pronoun verb verb number noun adverb adverb pronoun verb punctuation verb",0,0
246,"-Me da ácido acetilsalicílico? -Qué? -Acido acetilsalicílico -Ah, quieres una Aspirina! -No recordaba el nombre! by @Rammoncho  punctuation pronoun verb noun adjective punctuation punctuation pronoun punctuation punctuation verb adjective punctuation interjection punctuation verb determiner noun punctuation punctuation adverb verb determiner noun punctuation noun punctuation noun",2,1
247,Christoph Waltz se lleva el Oscar como actor de reparto.  noun pronoun verb determiner noun conjunction noun adposition noun punctuation,0,0
248,"Mi amor, yo no estaba tan borracho... —¿No pendejo? Mataste a mi tortuga diciendo: ¡Soy Mario Bros!. determiner noun punctuation pronoun adverb verb adverb adjective punctuation punctuation punctuation adverb noun punctuation verb adposition determiner noun verb punctuation punctuation verb noun punctuation punctuation",3,1
249,"RT @EresChiste: Soy del 99,9% que no saben las calles, pero saben como llegar. noun punctuation noun punctuation verb adposition determiner number pronoun adverb verb determiner noun punctuation conjunction verb conjunction verb punctuation",2,0
250,"No necesito que seas perfecta, solo real. adverb verb conjunction verb adjective punctuation adverb adjective punctuation",0,0
251,"– ¿Sabes cual es la diferencia entre la pizza y tu opinión? –¿Cuál? –Que la pizza si la pedí"" punctuation punctuation verb pronoun verb determiner noun adposition determiner noun conjunction determiner noun punctuation punctuation punctuation pronoun punctuation punctuation noun determiner noun conjunction pronoun verb punctuation",3,1
252,Dormir una siesta de 5 minutos más y despertar 3 horas después… verb determiner noun adposition number adverb conjunction verb number adverb punctuation,0,0
253,La frigidez es una historia de nunca acabar...   determiner noun verb determiner noun adverb punctuation,3,1
254,Mirar a tu mejor amigo y pensar: ¿por qué adoro a este retrasado? verb adposition determiner adjective noun conjunction verb punctuation punctuation adposition pronoun verb adposition determiner noun punctuation,0,0
255,Me rompe las bolas que me agarren el celular. No tengo nada que esconder PERO NO LO TOQUES!!! pronoun verb determiner noun pronoun pronoun verb determiner adjective punctuation adverb verb pronoun pronoun verb noun punctuation punctuation punctuation,0,0
256,"Sin auriculares = Háblame. Un auricular = Puedes hablar conmigo, pero sólo si me agradas. Dos auriculares = CALLATE. adposition noun punctuation noun punctuation determiner noun punctuation noun verb pronoun punctuation conjunction adverb conjunction pronoun verb punctuation number noun punctuation noun punctuation",3,0
257,"El ego de Brasil como un globo, se desinfla. determiner noun adposition noun conjunction determiner noun punctuation pronoun verb punctuation",0,0
258,¿En donde está la otra mitad del Medio Oriente? by @leonardo_031   punctuation adposition pronoun verb determiner determiner noun adposition determiner noun punctuation noun punctuation number,2,1
259,¿En donde estudian los pollitos? En el pollitécnico...    punctuation adposition pronoun verb determiner noun punctuation adposition determiner noun punctuation,1,1
260,Vamos argentinaaaa!  interjection adverb punctuation,0,0
261,Digan lo que me digan para mi nunca será lo mismo levantarme a las 7:00 que a las 7:05 verb determiner pronoun pronoun verb adposition determiner adverb verb determiner adjective verb pronoun adposition determiner number pronoun adposition determiner number,0,0
262,Esa alegría infinita al encontrar dinero inesperado en un bolsillo. determiner noun adjective adposition determiner verb noun adjective adposition determiner noun punctuation,0,0
263,La confusión está clarísima.    determiner noun verb adjective punctuation,0,0
264,Típico De Navidad Desayuno: Recalentado Almuerzo: Recalentado Cena: Recalentado. noun punctuation verb noun punctuation verb noun punctuation verb punctuation,1,0
265,El bostezo es la manera del cuerpo decir que te queda un 20% de batería. determiner noun verb determiner noun adposition determiner noun verb conjunction pronoun verb determiner number adposition noun punctuation,1,1
266,"Cuando una dama dice no, quiere decir quizás; cuando dice quizás, quiere decir sí; y si dice sí, no es una dama.   conjunction determiner noun verb adverb punctuation verb verb adverb punctuation conjunction verb adverb punctuation verb verb adverb punctuation conjunction conjunction verb adverb punctuation adverb verb determiner noun punctuation",4,1
267,"Los tres niveles de enojo femenino: —Ah, ok. —jaja —:) determiner number noun adposition noun adjective punctuation punctuation noun punctuation adjective punctuation punctuation noun punctuation punctuation punctuation",0,0
268,"La vagina le dice al pene: Tu podrás entrar furioso y darme duro, pero júralo que YO de aquí te saco muerto! determiner noun pronoun verb adposition determiner noun punctuation determiner verb verb adjective conjunction verb pronoun adjective punctuation conjunction verb pronoun conjunction noun adposition adverb pronoun verb verb punctuation",3,1
269,"¿Qué le dice una pulga a la otra? Hey, ¿Nos vamos a pie o en perro? punctuation pronoun pronoun verb determiner noun adposition determiner pronoun punctuation noun punctuation punctuation pronoun verb adposition noun conjunction adposition noun punctuation",2,1
270,"—Mi vida te amo, ahora dímelo tú.
—Melotú.
—Ya no te soporto más, ¡Divorcio!
—¡VORCIO, JAJAJÁ!
—¡Idiota!
—¡OTA, JAJAJÁ! punctuation noun noun pronoun verb punctuation adverb verb pronoun pronoun pronoun punctuation punctuation noun punctuation punctuation noun adverb pronoun verb adverb punctuation punctuation noun punctuation punctuation punctuation noun punctuation noun punctuation punctuation punctuation adjective punctuation punctuation punctuation noun punctuation noun punctuation",4,1
271,Típico : Ir a un exámen y no saberte ni la fecha. noun punctuation verb adposition determiner noun conjunction adverb verb pronoun conjunction determiner noun punctuation,1,0
272,Trabajos modernos... Experto Distribuidor de Música y Cinematografía: (Vendedor de Discos Piratas) by @tunoalva  noun adjective punctuation noun conjunction noun punctuation punctuation noun punctuation noun punctuation verb,0,0
273,Madurar es dejar de buscar tu casa en Google Earth. verb verb verb adposition verb determiner noun adposition noun punctuation,0,0
274,"No es tu padre si no le preguntas algo y te dice ""pregúntaselo a tu madre"" adverb verb determiner noun conjunction adverb pronoun verb pronoun conjunction pronoun verb punctuation verb pronoun pronoun adposition determiner noun punctuation",2,1
275,¿Por qué sacrifican a un perro por morder a una niña y no a un hombre por violarla?  punctuation adposition pronoun verb adposition determiner noun adposition verb adposition determiner noun conjunction adverb adposition determiner noun adposition verb pronoun punctuation,0,0
276," La gente no tenga una doble personalidad, Que sean sincer@s con lo que dicen, y ante todo que siempre digan la Verdad. ☺ determiner noun adverb verb determiner adjective noun punctuation noun verb verb adposition determiner pronoun verb punctuation conjunction adposition pronoun pronoun adverb verb determiner noun punctuation punctuation",3,0
277,Típico: tener miles de canciones y escuchar siempre las mismas noun punctuation verb noun adposition noun conjunction verb adverb determiner adjective,0,0
278,-¿Sabías que Barbie está embarazada!? -¿Y quien es el padre? -Ken sabe... punctuation punctuation verb conjunction noun verb verb punctuation punctuation punctuation punctuation conjunction pronoun verb determiner noun punctuation punctuation noun verb punctuation,2,1
279,Amigos que después de comer te usan de servilleta. noun pronoun adposition verb pronoun verb adposition noun punctuation,1,0
280,"—Mamá, tengo que confesarte algo —Dime hijo —Salí del closet —JAJAJÁ pero si estás tan gordo que ni siquiera cabes! punctuation noun punctuation verb conjunction verb pronoun pronoun punctuation noun noun punctuation noun adposition determiner noun punctuation noun conjunction conjunction verb adverb adjective conjunction adverb adverb verb punctuation",1,1
281,1 señora hace parar a un microbús y pregunta: ¿Va a la colonia Rosas Moreno? Le contesta el Chofer: Hasta raspo Chula! number noun verb verb adposition determiner noun conjunction verb punctuation punctuation verb adposition determiner noun noun punctuation pronoun verb determiner noun punctuation adverb verb noun punctuation,0,0
282,Si piensas que tu mujer ya no te quiere como antes imagínate tu suegra que no te ha querido nunca. conjunction verb conjunction determiner noun adverb adverb pronoun verb conjunction adverb verb pronoun determiner noun conjunction adverb pronoun verb verb adverb punctuation,1,1
283,"Sra pide 1kg de naranjas: -¿Bien escogidita? -Te vale madre como vengo baboso, dame mi kilo de naranjas! noun verb number adposition noun punctuation punctuation punctuation adverb verb punctuation punctuation pronoun verb noun conjunction verb adjective punctuation verb pronoun determiner noun adposition noun punctuation",0,0
284,"-Papi, cómprame un iPhone! -¿Como vas en los estudios? -Mejor olvÍdalo, ya no quiero nada... punctuation noun punctuation verb pronoun determiner noun punctuation punctuation punctuation conjunction noun adposition determiner noun punctuation punctuation adjective verb pronoun punctuation adverb adverb verb pronoun punctuation",2,1
285,"- ¿Tenes face? -Si, tengo face, también tengo hands, tengo legs y tengo body. punctuation punctuation noun noun punctuation punctuation conjunction punctuation verb noun punctuation adverb verb noun punctuation verb noun conjunction verb noun punctuation",3,1
286,"Típico: *Dos hermanos peleando* — ¡Dámelo! —¡NO! —¡Dámelo! —Qué ¡NO! —¡mamá! —Toma, Cómetelo — No, ahora no lo quiero. noun punctuation punctuation number noun verb punctuation punctuation punctuation verb pronoun pronoun punctuation punctuation punctuation noun punctuation punctuation punctuation verb pronoun pronoun punctuation punctuation noun punctuation noun punctuation punctuation punctuation noun punctuation punctuation noun punctuation noun punctuation noun punctuation adverb adverb pronoun verb punctuation",1,1
287, Yo valla a pagar con una tarjeta de credito y que me digan no hay saldo &gt;:l ☺✗ pronoun verb adposition verb adposition determiner noun adposition noun conjunction conjunction pronoun verb adverb verb noun punctuation noun punctuation punctuation noun punctuation punctuation,0,0
288,Si tuvieras que elegir entre 1 millón de dolares y salvar a tu amigo ¿Qué es lo primero que te comprarías?. conjunction verb conjunction verb adposition number adposition verb conjunction verb adposition determiner noun punctuation pronoun verb determiner adjective pronoun pronoun verb punctuation punctuation,2,1
289,"Soy de ese 99,9999% de la población que, después de la vacaciones, no se acuerda ni de como escribir. verb adposition determiner number adposition determiner noun pronoun punctuation adposition determiner noun punctuation adverb pronoun verb conjunction adposition conjunction verb punctuation",0,0
290,"RT @laseptimabutaca: ¡Feliz inicio de mes para todos ustedes! ""Si no estás dispuesto a hacer locuras no mereces enamorarte."" Muy parecid ... noun punctuation noun punctuation punctuation adjective noun adposition noun adposition pronoun pronoun punctuation punctuation conjunction adverb verb verb adposition verb noun adverb verb verb pronoun punctuation punctuation adverb noun punctuation",2,0
291,"Hijo, veo a tu novia más gordita - ¿Cuál embarazo, mamá? ¿CUÁL?!!! noun punctuation verb adposition determiner noun adverb adjective punctuation punctuation pronoun verb punctuation noun punctuation punctuation pronoun punctuation punctuation punctuation punctuation",5,1
292,Hijo donde esta tu libro de matemáticas? Se suicido mamá.. Que??? Si.. es que tenia muchos problemas... noun pronoun determiner determiner noun adposition noun punctuation pronoun verb noun punctuation punctuation conjunction punctuation punctuation punctuation conjunction punctuation punctuation verb conjunction noun determiner noun punctuation,4,1
293,"Somos tan masoquistas que entre más daño nos haga algo, más nos gusta. verb adverb adjective conjunction adposition adverb noun pronoun verb pronoun punctuation adverb pronoun verb punctuation",0,0
294,Típico: Estar viajando en taxi y pensar tácticas de escape por si el taxista te quiere secuestrar. noun punctuation verb verb adposition noun conjunction verb noun adposition noun adposition conjunction determiner noun pronoun verb verb punctuation,0,0
295,"Si tienes una ''A'' al final de tu nombre, eres guapísima. conjunction verb determiner punctuation adposition punctuation adposition determiner noun adposition determiner noun punctuation verb adjective punctuation",0,0
296,"-Mamá, hoy en el colegio aprendí a hacer explosivos -Muy bien hijo. ¿Y mañana qué van a hacer en el colegio? - ¿Cuál colegio? punctuation noun punctuation adverb adposition determiner noun verb adposition verb noun punctuation adverb adverb noun punctuation punctuation conjunction adverb pronoun verb adposition verb adposition determiner noun punctuation punctuation punctuation pronoun verb punctuation",2,1
297,No sé si es el karma o es esa cadena de Hotmail que no envié en el 2007. adverb verb conjunction verb determiner noun conjunction verb determiner noun adposition noun conjunction adverb verb adposition determiner number punctuation,4,1
298,"-Mamá, ¿podes escribir en la oscuridad? -Creo que si, ¿por qué? -Porque necesito que firmes mis calificaciones punctuation noun punctuation punctuation verb verb adposition determiner noun punctuation punctuation verb conjunction conjunction punctuation punctuation adposition pronoun punctuation punctuation conjunction verb conjunction verb determiner noun",4,1
299,"- ¿Por qué lloras? 
-Me acaban de mandar a la mierda 
- ¿Y no sabes llegar o qué? punctuation punctuation adposition pronoun verb punctuation punctuation pronoun verb adposition verb adposition determiner noun punctuation punctuation conjunction adverb verb verb conjunction pronoun punctuation",3,1
300,"RT @NewBirdVe: RT Si a ti también te provoca que te den un buen masaje en los pies para empezar ""con buen pie"" la semana :) noun punctuation noun punctuation noun adposition pronoun adverb pronoun verb conjunction pronoun verb determiner adjective noun adposition determiner noun adposition verb punctuation adposition adjective noun punctuation determiner noun punctuation punctuation",0,0
301,"Típico, escuchar una canción en inglés y cantarla en todos los idiomas menos ese. noun punctuation verb determiner noun adposition noun conjunction verb pronoun adposition determiner determiner noun adverb determiner punctuation",0,0
302,RT @BonitosNovios: Sólo recuerda que yo estuve ahí cuando nadie más lo estuvo. noun punctuation noun punctuation adverb verb conjunction pronoun verb adverb conjunction pronoun adverb pronoun verb punctuation,0,0
303,RT @dianadagostino_: Estamos acompañando a los Maestros Hatillanos en la Sesión Solemne del Consejo Municipal por . Q orgu ... noun punctuation noun punctuation punctuation verb verb adposition determiner noun adposition determiner noun adposition punctuation noun noun punctuation,0,0
304,"RT @dianadagostino_: ""El sabio no dice nunca todo lo que piensa, pero siempre piensa todo lo que dice"". -Aristóteles noun punctuation noun punctuation punctuation punctuation determiner noun adverb verb adverb determiner determiner pronoun verb punctuation conjunction adverb verb determiner determiner pronoun verb punctuation punctuation punctuation noun",0,0
305,"Te gusta, no le gustas.

Le gustas, no te gusta.

Se  gustan , no se puede. pronoun verb punctuation adverb pronoun verb punctuation pronoun verb punctuation adverb pronoun verb punctuation pronoun verb punctuation adverb pronoun verb punctuation",2,1
306,"‎-Doctor, no puedo pestañear -Tranquilo, ¡eso lo arreglamos en un abrir y cerrar de ojos! punctuation punctuation noun punctuation adverb verb verb punctuation noun punctuation punctuation pronoun pronoun verb adverb punctuation",5,1
307,"Decir ""UUUUUUUUUUHHHHH"" para generar conflicto. verb punctuation noun punctuation adposition verb noun punctuation",2,1
308,"Por los hombres que aún dan flores, dedican canciones, son detallistas y sólo aman a una mujer.  adposition determiner noun pronoun adverb verb noun punctuation verb noun punctuation verb adjective conjunction adverb verb adposition determiner noun punctuation",0,0
309,Sacarse un dos y reírse del que se saco un uno verb pronoun determiner number conjunction verb pronoun adposition determiner pronoun pronoun verb determiner pronoun,0,0
310,"—¿Tan linda y sin novio? —JAJAJAJAJA, tonto, tu eres mi novio. —JAJAJAJAJAJAJA, te estoy cortando. —Ay :( punctuation punctuation adverb adjective conjunction adposition noun punctuation punctuation noun punctuation noun punctuation determiner verb determiner noun punctuation punctuation noun punctuation pronoun verb verb punctuation punctuation noun punctuation punctuation",3,1
311,Típico: Tener las manos heladas y sentir la inmensa necesidad de demostrarlo. noun punctuation verb determiner noun noun conjunction verb determiner adjective noun adposition verb pronoun punctuation,0,0
312,"-Este año me pongo las pilas 
- ¿Hiciste la tarea? 
- ¿QUÉ? ¿HABÍA TAREA? punctuation determiner noun pronoun verb determiner noun punctuation punctuation verb determiner noun punctuation punctuation punctuation pronoun punctuation punctuation noun punctuation",1,1
313,Los planes para las vacaciones: Despertar tarde. determiner noun adposition determiner noun punctuation verb adverb punctuation,0,0
314,"Conmigo no funciona el ""te ignoro para que te enamores"". A mi me ignoras y te vas a la mierda. pronoun adverb verb determiner punctuation pronoun verb adposition conjunction pronoun verb punctuation punctuation adposition determiner pronoun verb conjunction pronoun verb adposition determiner noun punctuation",3,1
315,Típico : Intentar no hacer ruido y tropezarse con todo. noun punctuation verb adverb verb noun conjunction verb pronoun adposition pronoun punctuation,4,0
316," Aver, Que tal ustedes alabando a un regaytonero el cual coje como objeto sexual a las mujeres? Que desilusión colombia! verb punctuation noun pronoun pronoun verb adposition determiner noun determiner pronoun verb conjunction noun adjective adposition determiner noun punctuation conjunction noun verb punctuation",0,0
317,"RT @iCorreccion: Bizarro, rra: proviene del italiano ""bizzarro"", y significa valiente, esforzado. Generoso, lucido, espléndido. Si pueden, encontrarlo noun punctuation noun punctuation noun punctuation noun punctuation verb adposition determiner noun punctuation noun punctuation punctuation conjunction verb adjective punctuation verb punctuation adjective punctuation verb punctuation adjective punctuation conjunction verb punctuation verb pronoun",0,0
318," Mandaria a quitar tanta mierda de  y pues... Mandaria a Ronaldo, Messi, Rooney y a Ronaldinho Para el Medallo noun adposition verb determiner noun adposition conjunction conjunction punctuation noun adposition noun punctuation noun punctuation noun conjunction adposition noun",0,0
319,"Los candidatos a elecciones hacen las pruebas de sonido de los mítines diciendo al micrófono: ""Uno, dos, robando, robando, uno, dos"". determiner noun adposition noun verb determiner noun adposition noun adposition determiner noun verb adposition determiner noun punctuation punctuation pronoun punctuation number punctuation verb punctuation verb punctuation pronoun punctuation number punctuation punctuation",3,1
320,Abrir la heladera varias veces con la esperanza de que aparezca algo nuevo. verb determiner noun determiner noun adposition determiner noun adposition conjunction verb pronoun adjective punctuation,0,0
321,"Ir a un examen. Ver ""Nombre"". Escribir tu nombre y apellidos. Ver en la siguiente línea: ""Apellidos"". Sentirte retrasado. verb adposition determiner noun punctuation verb punctuation noun punctuation punctuation verb determiner noun conjunction noun punctuation verb adposition determiner adjective noun punctuation punctuation noun punctuation punctuation verb pronoun noun punctuation",2,1
322,"Típico : Caerse de una forma tan estúpida, pero dolorosa, que no sabes si reírte o llorar. noun punctuation verb pronoun adposition determiner noun adverb adjective punctuation conjunction adjective punctuation pronoun adverb verb conjunction verb pronoun conjunction verb punctuation",0,0
323,Exacto  interjection,0,0
324,- ¿Qué tal tu operación de oído? -Sí. punctuation punctuation pronoun pronoun determiner noun adposition noun punctuation punctuation adverb punctuation,4,1
325,"-Oiga sr. banquero, ¿aquí hacen préstamos familiares? -Sí -¿No me podría prestar a su hermana? punctuation verb verb noun punctuation punctuation adverb verb noun adjective punctuation punctuation adverb punctuation punctuation adverb pronoun verb verb adposition determiner noun punctuation",4,1
326,"—Amor, ¿crees que estoy muy maquillada? —Si te digo la verdad, ¿me haces un perrito de globo? punctuation noun punctuation punctuation verb conjunction verb adverb verb punctuation punctuation noun pronoun verb determiner noun punctuation punctuation pronoun verb determiner noun adposition noun punctuation",5,1
327,"RT @omar_mor: Si quieres ser bilingüe (hablar dos idiomas) solo sigue a @LosChistes // He he! Así es, te ríes y aprendes inglés! noun punctuation noun punctuation conjunction verb verb adjective punctuation verb number noun punctuation adjective verb adposition punctuation noun punctuation noun verb punctuation adverb verb punctuation pronoun verb conjunction verb noun punctuation",0,0
328,"—Amor, ¿lucharías contra un tigre por mí? 
—No, podría morir. 
—¿Entonces me dejarías ver tu celular? 
—¿Qué tan grande esta ese puto tigre? punctuation noun punctuation punctuation verb adposition determiner noun adposition pronoun punctuation punctuation noun punctuation verb verb punctuation punctuation punctuation adverb pronoun verb verb determiner adjective punctuation punctuation punctuation pronoun adverb adjective determiner determiner adjective noun punctuation",3,1
329,Dice un brócoli: parezco un árbol. Dice una nuez: parezco un cerebro. Dice una salchicha: este juego no me gusta verb determiner noun punctuation verb determiner noun punctuation verb determiner noun punctuation verb determiner noun punctuation verb determiner noun punctuation determiner noun adverb pronoun verb,4,1
330,"Cada dolor te hace más fuerte, cada traición más listo, cada desilusión más hábil y cada experiencia más sabio. BUEN DIA determiner noun pronoun verb adverb adjective punctuation determiner noun adverb adjective punctuation determiner noun adverb adjective conjunction determiner noun adverb adjective punctuation noun",0,0
331,En Halloween me voy a disfrazar de ese momento en el que no encuentras el móvil en tus bolsillos. adposition noun pronoun verb adposition verb adposition determiner noun adposition determiner pronoun adverb verb determiner noun adposition determiner noun punctuation,2,0
332,"Soy de ese 0,0000000001% de personas que tiene que dormir con una sabana, aunque se muera de calor, si no, no duerme. verb adposition determiner number adposition noun pronoun verb conjunction verb adposition determiner noun punctuation conjunction pronoun verb adposition noun punctuation conjunction adverb punctuation adverb verb punctuation",0,0
333,"—Doctor, doctor, no puedo recordar nada.
—¿Desde cuándo tiene este problema?
—¿Cuál problema? punctuation noun punctuation noun punctuation adverb verb verb pronoun punctuation punctuation punctuation adposition pronoun verb determiner noun punctuation punctuation punctuation determiner noun punctuation",2,1
334,Ropα + Zαpαtos + Bolsαs + Perfumés = Mujer Feliz noun noun noun noun punctuation noun,1,1
335,"-Oiga compadre, por que anda diciendo que tengo hemorroides? -No compadre, yo solo dije que como que se le sentían   punctuation verb noun punctuation adposition pronoun verb verb conjunction verb noun punctuation punctuation adverb verb punctuation pronoun adverb verb conjunction conjunction conjunction pronoun pronoun verb",1,1
336,"Las comas son importantes:  -Quiero darte amor. -Quiero darte, amor. determiner noun verb adjective punctuation punctuation verb verb pronoun noun punctuation punctuation verb verb pronoun punctuation noun punctuation",3,1
337,"Cuando te ví, temí conocerte; cuando te conocí temí besarte; cuando te besé, temí quererte; y ahora que te quiero temo perderte.  conjunction pronoun verb punctuation verb verb pronoun punctuation conjunction pronoun verb verb verb pronoun punctuation conjunction pronoun verb punctuation verb verb pronoun punctuation conjunction adverb conjunction pronoun verb verb verb pronoun punctuation",0,0
338,Todos tenemos un amigo que cuando nos juntamos somos un peligro para la sociedad. pronoun verb determiner noun pronoun conjunction pronoun verb verb determiner noun adposition determiner noun punctuation,0,0
339,"¿Qué le dijo la vagina al pene? ¡Qué haces ahí parado, entra! punctuation pronoun pronoun verb determiner noun adposition determiner noun punctuation punctuation determiner noun adverb verb punctuation verb punctuation",3,1
340,"—El director es un idiota. —¿Sabes quién soy yo? —No. —Soy la hija del director. —¿Y sabes quién soy yo? —No. —JAJAJAJA que bueno, ¡Adiós! punctuation noun noun verb determiner noun punctuation punctuation punctuation verb pronoun verb pronoun punctuation punctuation noun punctuation punctuation noun determiner noun adposition determiner noun punctuation punctuation punctuation conjunction verb pronoun verb pronoun punctuation punctuation noun punctuation punctuation noun pronoun interjection punctuation punctuation interjection punctuation",2,1
341,"—¿Es tu mamá? 
—No, es la mujer más perfecta de este mundo. punctuation punctuation verb determiner noun punctuation punctuation noun punctuation verb determiner noun adverb adjective adposition determiner noun punctuation",1,1
342,Molestar a alguien sólo porque te gusta ver como se enoja verb adposition pronoun adverb conjunction pronoun verb verb conjunction pronoun verb,0,0
343,Mamá + Papá = Esta Belleza noun noun punctuation noun,1,0
344,Mejor amigo + Yo = Locura total. adjective noun noun punctuation noun adjective punctuation,0,0
345,Ese placer de irte a dormir y no poner el despertador para el día siguiente.  determiner noun adposition verb pronoun adposition verb conjunction adverb verb determiner noun adposition determiner noun adjective punctuation,0,0
346,"Después de los 40, la virginidad se llama amnesia.   adposition determiner number punctuation determiner noun pronoun verb noun punctuation",0,0
347,"Típico de amigos: Yo te acompaño, pero hablas tu. noun adposition noun punctuation pronoun pronoun verb punctuation conjunction noun determiner punctuation",1,0
348,"Hoy tengo ganas de matar a una perra, CELOSjuro. adverb verb noun adposition verb adposition determiner noun punctuation noun punctuation",1,0
349,"—¿Qué va a tomar?
—Lo de siempre. 
—¿Malas decisiones?
—Con hielo, por favor. punctuation punctuation pronoun verb adposition verb punctuation punctuation noun adposition adverb punctuation punctuation punctuation adjective noun punctuation punctuation noun noun punctuation adverb punctuation",1,1
350,H2O + CO + CO = Agua de coco. No entiendo porque me fue mal en la prueba de química :( number noun noun punctuation noun adposition noun punctuation adverb verb conjunction pronoun verb adjective adposition determiner noun adposition noun punctuation punctuation,3,1
351,Si pudimos enviar a un hombre a la luna… ¿por qué no enviarlos a todos?    conjunction verb verb adposition determiner noun adposition determiner noun punctuation punctuation adposition pronoun adverb verb pronoun adposition pronoun punctuation,3,1
352,"—Mamá, aún no sé qué estudiar. — ¿Qué te gusta? —Dormir. punctuation noun punctuation adverb adverb verb pronoun verb punctuation punctuation punctuation pronoun pronoun verb punctuation punctuation noun punctuation",2,1
353,Apagar la alarma y demostrarle al tiempo quien manda. verb determiner noun conjunction verb pronoun adposition determiner noun pronoun verb punctuation,0,0
354,"Si me rasuro nomás una pierna, puedo frotarla con mi otra pierna, y así hago de cuenta como que duermo contigo.  conjunction pronoun verb adverb determiner noun punctuation verb verb pronoun adposition determiner determiner noun punctuation conjunction adverb verb adposition verb conjunction pronoun verb pronoun punctuation",0,0
355,"-Hola, me llamo Drácula ¿y tu? -Yo me llamo Edward... -¡No jodas! ¿Como el vampiro? by @kilemc  punctuation interjection punctuation pronoun verb noun punctuation conjunction determiner punctuation punctuation pronoun pronoun verb noun punctuation punctuation punctuation adverb verb punctuation punctuation conjunction determiner noun punctuation noun punctuation noun",2,1
356," Jessy y laura, Seria hombre muerto. noun conjunction noun punctuation noun noun verb punctuation",0,0
357,"RT @MichelPesquera: Algunas personas piensan que mantener una mala relación les hace fuertes; a veces, dejarla es lo que les fortalece. noun punctuation noun punctuation determiner noun verb conjunction verb determiner adjective noun pronoun verb adjective punctuation adposition noun punctuation verb pronoun verb determiner pronoun pronoun verb punctuation",0,0
358,RT @MichelPesquera: Si el salario mínimo alcanza para vivir bien propongo que eso ganen nuestros diputados y senadores. noun punctuation noun punctuation conjunction determiner noun adjective verb adposition verb adverb verb conjunction pronoun verb determiner noun conjunction noun punctuation,0,0
359,"Dr, Dr, ¿qué puedo hacer para que mi hijo no se orine en la cama? -Pues que duerma en el baño!  noun punctuation noun punctuation punctuation pronoun verb verb adposition conjunction determiner noun adverb pronoun verb adposition determiner noun punctuation punctuation conjunction pronoun verb adposition determiner noun punctuation",2,1
